H_avg_gs_5,H_avg_gc_5,H_avg_gd_5,H_avg_pts_5,H_avg_gs_10,H_avg_gc_10,H_avg_gd_10,H_avg_pts_10,H_ewma_gs_0.1,H_ewma_gc_0.1,H_ewma_gd_0.1,H_ewma_gs_0.2,H_ewma_gc_0.2,H_ewma_gd_0.2,H_h2h_avg_gs,H_h2h_avg_gc,H_h2h_win_rate,A_avg_gs_5,A_avg_gc_5,A_avg_gd_5,A_avg_pts_5,A_avg_gs_10,A_avg_gc_10,A_avg_gd_10,A_avg_pts_10,A_ewma_gs_0.1,A_ewma_gc_0.1,A_ewma_gd_0.1,A_ewma_gs_0.2,A_ewma_gc_0.2,A_ewma_gd_0.2,A_h2h_avg_gs,A_h2h_avg_gc,A_h2h_win_rate,diff_avg_gd_5,diff_avg_gd_10,diff_ewma_gd_0.1,diff_ewma_gd_0.2,target
2.6,0.8,1.8,1.8,1.9,0.7,1.2,1.7,1.7532992054787186,0.8381962209914107,0.9151029844873078,2.1289974071012825,0.7918075463678007,1.3371898607334816,1.0,4.0,0.0,0.8,2.6,-1.8,0.6,1.1,2.2,-1.1,0.9,0.8884465785520012,2.1312249447877445,-1.2427783662357434,0.9574274958460077,2.351934587917005,-1.3945070920709972,1.0,4.0,0.0,3.6,2.3,2.157881350723051,2.7316969528044788,
1.2,1.2,0.0,1.6,1.2,1.6,-0.4,1.3,1.2186620735812947,1.4722734425348196,-0.2536113689535248,1.1522413650117065,1.2989966678973455,-0.14675530288563882,5.0,0.0,1.0,1.6,1.6,0.0,1.0,1.8,1.2,0.6,1.4,1.4856354434144459,1.23435679497817,0.25127864843627584,1.4704041345604173,1.4300012998207259,0.0404028347396914,5.0,0.0,1.0,0.0,-1.0,-0.5048900173898007,-0.1871581376253302,
0.4,1.6,-1.2,0.6,0.7,1.5,-0.8,0.7,0.8217953040434058,1.3167101330874766,-0.4949148290440708,0.5698383725214565,1.5663247965805798,-0.9964864240591236,1.0,2.0,0.0,1.6,1.6,0.0,0.8,1.2,1.3,-0.1,1.1,1.467540416833808,1.444897909177043,0.022642507656764958,1.5501177451890065,1.4850568045324417,0.06506094065656501,1.0,2.0,0.0,-1.2,-0.7000000000000001,-0.5175573367008358,-1.0615473647156886,
1.8,1.0,0.8,1.2,1.6,1.1,0.5,1.3,1.482159909595354,0.9935562017704761,0.4886037078248785,1.2884592453871113,0.9948954564919468,0.2935637888951647,1.0,1.0,0.0,0.6,2.2,-1.6,0.8,1.1,2.1,-1.0,0.9,0.7909619153182412,1.8973766177936402,-1.1064147024753987,0.764804953881785,1.8787545081472712,-1.1139495542654865,1.0,1.0,0.0,2.4000000000000004,1.5,1.5950184103002774,1.4075133431606512,
1.2,1.4,-0.2,1.2,1.1,1.7,-0.6,1.1,1.194900489151315,1.4209524013728452,-0.22605191222153018,1.1216486218645079,1.2389136000520962,-0.11726497818758805,2.0,2.0,0.0,0.4,1.2,-0.8,1.0,0.7,1.3,-0.6,1.3,0.7977992262863928,1.4080434166914966,-0.6102441904051037,0.6884102060656837,1.330901052970331,-0.6424908469046472,2.0,2.0,0.0,0.6000000000000001,0.0,0.3841922781835735,0.5252258687170591,
2.2,0.8,1.4,2.2,1.8,1.1,0.7,1.7,1.97033645699859,1.1042770826252069,0.8660593743733829,2.0930805679479625,0.9847292402366258,1.1083513277113368,0.0,0.0,0.0,2.2,1.6,0.6,1.6,1.6,1.8,-0.2,1.5,1.5666823016784124,1.5507486957314571,0.015933605946955257,1.908964827274068,1.635380385653278,0.2735844416207903,0.0,0.0,0.0,0.7999999999999999,0.8999999999999999,0.8501257684264276,0.8347668860905465,
0.8,1.0,-0.2,0.6,0.9,1.4,-0.5,1.0,0.9395926785298493,1.3438519295846971,-0.4042592510548482,0.9827924543386011,1.1941611210405354,-0.21136866670193438,1.0,2.0,0.0,1.4,0.4,1.0,1.8,1.0,0.6,0.4,1.4,1.0564320419861986,0.8776596757270939,0.17877236625910448,1.1406915139688714,0.5594152142193758,0.5812762997494956,1.0,2.0,0.0,-1.2,-0.9,-0.5830316173139527,-0.7926449664514299,
1.8,1.4,0.4,0.8,1.4,1.3,0.1,1.1,1.5259644621322235,1.3960815549960028,0.12988290713622075,1.6406284772102517,1.3874693892018193,0.2531590880084324,0.0,0.0,0.0,1.2,1.8,-0.6,0.8,1.0,1.4,-0.4,0.9,0.9671224295526316,1.7555214367684344,-0.7883990072158034,1.0033320237667422,1.8448895390310696,-0.8415575152643273,0.0,0.0,0.0,1.0,0.5,0.9182819143520241,1.0947166032727598,
0.6,2.0,-1.4,1.0,1.3,1.8,-0.5,1.0,1.0376223474530237,1.8247964925135591,-0.7871741450605354,0.9070704521189529,1.8950443123755953,-0.9879738602566421,3.0,2.0,1.0,1.8,0.4,1.4,1.6,1.5,0.7,0.8,1.3,1.7348794028457293,0.8318412091730603,0.903038193672669,1.5876469570563454,0.5628239534024052,1.0248230036539396,3.0,2.0,1.0,-2.8,-1.3,-1.6902123387332044,-2.012796863910582,
0.8,0.4,0.4,1.6,0.9,1.0,-0.1,1.3,0.9760847347300503,1.0909643052254778,-0.11487957049542756,0.7660461009830165,0.7709235541550906,-0.0048774531720744375,1.0,0.0,1.0,0.8,2.2,-1.4,1.0,1.3,1.7,-0.4,1.2,1.0419142005543682,1.4520673347018322,-0.4101531341474639,0.8944791867435337,1.6235890445748828,-0.7291098578313492,1.0,0.0,1.0,1.7999999999999998,0.30000000000000004,0.29527356365203633,0.7242324046592747,
2.4,0.8,1.6,1.4,1.7,0.6,1.1,1.7,1.5627715734131145,0.7471110595467461,0.8156605138663683,1.7011776037811193,0.632694647674459,1.06848295610666,3.0,0.0,1.0,2.0,0.4,1.6,1.8,2.0,0.6,1.4,1.8,2.157074566299283,0.5710071064778084,1.586067459821475,2.1029158884688304,0.46970808470600833,1.633207803762822,3.0,0.0,1.0,0.0,-0.2999999999999998,-0.7704069459551067,-0.5647248476561619,
1.6,1.6,0.0,1.0,1.5,1.2,0.3,1.2,1.432349169598418,1.2086420319451183,0.22370713765329978,1.375764654764151,1.343490369459154,0.03227428530499719,1.0,0.0,1.0,0.8,1.4,-0.6,1.0,1.1,1.3,-0.2,1.1,1.0804963997567612,1.3201763404842064,-0.23967994072744594,0.9106574780704517,1.1403036203015606,-0.22964614223110866,1.0,0.0,1.0,0.6,0.5,0.4633870783807457,0.26192042753610584,
0.6,2.0,-1.4,0.8,1.1,2.1,-1.0,0.9,0.7050096144737813,1.9085285021641132,-1.2035188876903318,0.6111181979202143,1.903118662986011,-1.292000465065797,2.0,0.0,1.0,0.2,1.8,-1.6,0.6,0.8,1.5,-0.7,0.8,0.8413487867078522,1.39168400791017,-0.5503352212023179,0.6563815588200367,1.6535748707970985,-0.9971933119770623,2.0,0.0,1.0,0.20000000000000018,-0.30000000000000004,-0.6531836664880138,-0.29480715308873473,
0.8,1.8,-1.0,0.6,0.9,1.4,-0.5,0.8,0.8629302510708374,1.674125925733692,-0.8111956746628549,0.8019046479025832,1.6752708298592072,-0.8733661819566239,2.0,1.0,1.0,1.0,0.8,0.2,1.2,1.8,1.0,0.8,1.6,1.537949006689739,0.8865162015148215,0.651432805174918,1.4313070600955533,0.7951617927462186,0.6361452673493349,2.0,1.0,1.0,-1.2,-1.3,-1.4626284798377729,-1.5095114493059587,
0.6,1.6,-1.0,0.8,0.8,1.2,-0.4,1.2,0.8195831684845595,1.4718173961762688,-0.6522342276917094,0.7509644882489809,1.4652283164296211,-0.7142638281806405,2.0,1.0,1.0,1.6,0.8,0.8,1.4,1.6,0.7,0.9,1.7,1.394407600323736,0.7743558517412211,0.6200517485825148,1.3596518351506421,0.7064342986646027,0.6532175364860391,2.0,1.0,1.0,-1.8,-1.3,-1.2722859762742242,-1.3674813646666797,
1.8,2.0,-0.2,1.4,1.6,1.6,0.0,1.3,1.5594590097055054,1.4876029255527838,0.07185608415272172,1.5606548340510726,1.8242170131289848,-0.2635621790779124,1.0,2.0,0.0,1.8,1.0,0.8,1.4,1.4,1.3,0.1,1.1,1.4688089217614912,1.244372073800391,0.22443684796110036,1.5118948544227315,1.1086588658911016,0.4032359885316296,1.0,2.0,0.0,-1.0,-0.1,-0.15258076380837865,-0.666798167609542,
0.4,2.2,-1.8,0.4,1.0,1.8,-0.8,1.1,0.9286914004602173,1.4029420521797131,-0.4742506517194958,0.714734529248799,1.4982794779625535,-0.7835449487137545,0.0,2.0,0.0,2.2,1.0,1.2,2.2,2.1,1.0,1.1,2.0,2.0822280018412025,1.09294549383009,0.9892825080111123,2.2753250797325086,0.987797883447146,1.2875271962853625,0.0,2.0,0.0,-3.0,-1.9000000000000001,-1.463533159730608,-2.0710721449991167,
1.2,0.6,0.6,1.2,1.5,0.6,0.9,1.4,1.6550214801132812,0.8501146995888186,0.8049067805244627,1.4695599153572956,0.650674022945854,0.8188858924114413,1.0,1.0,0.0,1.4,1.2,0.2,1.2,1.4,1.2,0.2,1.2,1.2766985569009646,1.077301241028266,0.19939731587269857,1.0993061856026474,1.07351738419041,0.025788801412237397,1.0,1.0,0.0,0.39999999999999997,0.7,0.6055094646517641,0.7930970909992039,
2.0,0.4,1.6,1.8,1.8,0.6,1.2,1.8,2.03241804294229,0.5094901024930808,1.5229279404492095,1.881496210883804,0.37541022050616385,1.50608599037764,1.0,3.0,0.0,1.2,1.2,0.0,0.8,0.9,1.6,-0.7,0.8,1.0548250902901533,1.415154270765254,-0.360329180475101,1.1871992472586375,1.3560936013499294,-0.1688943540912921,1.0,3.0,0.0,1.6,1.9,1.8832571209243105,1.6749803444689322,
1.6,0.8,0.8,1.4,1.0,0.6,0.4,1.4,1.1580865979006478,0.9985741326878851,0.15951246521276274,1.3132049485039716,0.8486247742015689,0.4645801743024028,1.0,1.0,0.0,0.8,2.2,-1.4,1.0,1.2,1.6,-0.4,1.0,1.033569133277707,1.7359376875338388,-0.7023685542561319,0.9257268435492277,1.7153566089500436,-0.7896297654008159,1.0,1.0,0.0,2.2,0.8,0.8618810194688946,1.2542099397032187,
0.8,1.0,-0.2,1.2,0.8,1.3,-0.5,0.9,0.9640899652741391,1.1779481750607237,-0.21385820978658487,0.7278352997947499,0.9113780398506944,-0.18354274005594431,1.0,0.0,1.0,1.6,0.6,1.0,1.8,1.3,1.7,-0.4,1.3,1.2816372552180009,1.3756014236724645,-0.09396416845446379,1.297985077786931,1.1909496774653485,0.10703540032158286,1.0,0.0,1.0,-1.2,-0.09999999999999998,-0.11989404133212109,-0.29057814037752716,
1.0,1.0,0.0,0.6,0.7,1.6,-0.9,0.5,0.9411843342532722,1.370427950130687,-0.42924361587741505,0.9488589737114561,1.2846048040396887,-0.33574583032823263,2.0,0.0,1.0,2.0,1.0,1.0,1.4,1.5,1.1,0.4,1.2,1.526036377087251,1.2180448395730197,0.30799153751423136,1.6098860839364821,1.0868446810526153,0.5230414028838664,2.0,0.0,1.0,-1.0,-1.3,-0.7372351533916464,-0.8587872332120989,
0.8,0.4,0.4,1.2,1.8,1.0,0.8,1.4,1.4804382916253769,0.791741083369349,0.6886972082560282,1.344784148622272,0.6356473313194229,0.7091368173028492,1.0,1.0,0.0,1.6,2.0,-0.4,1.4,1.4,1.6,-0.2,1.3,1.4991861308938248,1.542805623580426,-0.043619492686601,1.4480986419697186,1.8595069320474145,-0.4114082900776963,1.0,1.0,0.0,0.8,1.0,0.7323167009426292,1.1205451073805455,
0.8,1.6,-0.8,0.6,1.0,1.4,-0.4,0.8,1.0759252371156993,1.2404523996472228,-0.16452716253152358,1.1273292345752008,1.321290729144349,-0.19396149456914838,1.0,1.0,0.0,1.6,0.8,0.8,1.4,1.1,0.6,0.5,1.5,1.1411859750269222,0.9987265684163406,0.14245940661058173,1.250374064107136,0.8789915974529758,0.3713824666541601,1.0,1.0,0.0,-1.6,-0.9,-0.3069865691421053,-0.5653439612233084,
2.0,1.0,1.0,2.0,2.1,1.0,1.1,2.0,1.965635014562442,1.1906663015703138,0.7749687129921279,2.0192928011854123,1.1910060053368037,0.8282867958486082,3.0,3.0,0.0,2.0,0.2,1.8,2.2,1.7,0.6,1.1,1.8,1.922044942227179,0.4550218541122606,1.4670230881149189,1.7046625216753888,0.30010056694328513,1.4045619547321035,3.0,3.0,0.0,-0.8,0.0,-0.692054375122791,-0.5762751588834953,
1.4,1.2,0.2,0.8,0.9,1.6,-0.7,0.6,1.054379535473456,1.437733844039332,-0.38335430856587616,1.1597244808593077,1.4281175839945814,-0.26839310313527354,1.0,1.0,0.0,0.6,1.2,-0.6,1.0,1.2,1.6,-0.4,1.4,1.0441079944729978,1.359531405362278,-0.31542341088928016,0.9727624252291375,1.3982456653108266,-0.4254832400816891,1.0,1.0,0.0,0.8,-0.29999999999999993,-0.06793089767659599,0.15709013694641555,
1.6,1.4,0.2,1.4,1.7,1.2,0.5,1.3,1.5767065828674223,1.3016416115071308,0.2750649713602918,1.6881453913927082,1.2700293866429588,0.4181160047497489,1.0,1.0,0.0,0.8,1.4,-0.6,1.4,0.8,1.2,-0.4,1.4,0.8388710579704933,1.314469264948872,-0.4755982069783788,0.8009225796657156,1.1712942920654041,-0.3703717123996887,1.0,1.0,0.0,0.8,0.9,0.7506631783386706,0.7884877171494376,
0.8,1.6,-0.8,1.0,1.2,1.5,-0.3,1.1,1.0299803454281458,1.657260522734658,-0.6272801773065125,0.9406265063069106,1.5718515697923285,-0.631225063485418,0.0,0.0,0.0,0.8,0.4,0.4,1.4,0.8,1.1,-0.3,1.0,0.8610216398384722,1.0520168302416892,-0.19099519040321722,0.5818269566961725,0.7285498676356964,-0.14672291093952386,0.0,0.0,0.0,-1.2000000000000002,0.0,-0.4362849869032953,-0.4845021525458941,
0.6,0.4,0.2,1.6,0.8,0.7,0.1,1.5,0.9786612271278108,0.9734301191349943,0.00523110799281653,0.8130143217074606,0.6161541410127149,0.1968601806947453,0.0,1.0,0.0,0.4,1.8,-1.4,0.8,0.9,2.2,-1.3,0.9,0.6290559551044992,2.0261173302537623,-1.3970613751492627,0.4884310594316293,2.1233268534109815,-1.6348957939793527,0.0,1.0,0.0,1.5999999999999999,1.4000000000000001,1.402292483142079,1.8317559746740981,
1.2,0.6,0.6,1.2,1.4,0.8,0.6,1.4,1.2453351470083778,0.7984788748439215,0.4468562721644563,1.086897117569249,0.7653254264439789,0.32157169112526995,1.0,1.0,0.0,1.8,0.4,1.4,1.8,1.7,0.4,1.3,1.7,1.7999216889348677,0.7585282573732989,1.041393431561569,1.7768086853203777,0.5200457185756657,1.2567629667447118,1.0,1.0,0.0,-0.7999999999999999,-0.7000000000000001,-0.5945371593971127,-0.9351912756194418,
0.8,0.4,0.4,1.8,1.3,1.4,-0.1,1.4,1.144620783239971,1.228539489297362,-0.08391870605739107,1.037601099944977,0.9520376747505344,0.08556342519444299,0.0,1.0,0.0,2.0,2.0,0.0,1.0,1.5,2.0,-0.5,1.2,1.505631227155962,1.7068826514180917,-0.20125142426212986,1.726482462938412,1.9093392960234348,-0.18285683308502293,0.0,1.0,0.0,0.4,0.4,0.11733271820473878,0.2684202582794659,
0.4,1.8,-1.4,0.6,1.1,1.3,-0.2,1.1,1.139154436484269,1.284441687925124,-0.14528725144085491,0.878611186348185,1.460275036451553,-0.5816638501033681,0.0,3.0,0.0,0.6,1.8,-1.2,0.6,0.8,1.3,-0.5,0.9,0.7706766449249001,1.6020568940034599,-0.83138024907856,0.6410375272829563,1.5398072503401208,-0.8987697230571644,0.0,3.0,0.0,-0.19999999999999996,0.3,0.686092997637705,0.31710587295379633,
0.0,2.0,-2.0,0.6,0.7,2.3,-1.6,0.6,0.5618052355313328,2.023325195088928,-1.461519959557595,0.3904487140773906,2.0985867102341165,-1.7081379961567262,1.0,1.0,0.0,0.4,1.4,-1.0,0.8,1.1,1.4,-0.3,0.9,1.124277801251063,1.2540327743231647,-0.12975497307210165,0.9029625465487712,1.3679409665584328,-0.46497842000966166,1.0,1.0,0.0,-1.0,-1.3,-1.3317649864854932,-1.2431595761470646,
0.6,1.8,-1.2,0.6,0.8,1.4,-0.6,0.7,0.7950248204348155,1.5381341116189522,-0.7431092911841368,0.7130040261436047,1.4315841328300223,-0.7185801066864174,2.0,2.0,0.0,1.0,0.4,0.6,1.8,1.2,1.1,0.1,1.6,1.2354398072786987,1.0981005503742938,0.13733925690440482,1.2305473954729067,0.7611686468083394,0.46937874866456786,2.0,2.0,0.0,-1.7999999999999998,-0.7,-0.8804485480885417,-1.1879588553509852,
0.6,1.4,-0.8,1.0,0.7,0.8,-0.1,1.5,0.7498047710109068,1.1749068189220226,-0.4251020479111159,0.6403498226287551,0.9364676576894627,-0.29611783506070777,4.0,1.0,1.0,1.0,1.6,-0.6,0.8,1.0,1.4,-0.4,0.8,1.0677454910824171,1.2145474484488432,-0.14680195736642637,1.1017668155715818,1.256788902303353,-0.1550220867317715,4.0,1.0,1.0,-0.20000000000000007,0.30000000000000004,-0.2783000905446895,-0.14109574832893626,
1.0,2.2,-1.2,0.8,1.4,1.6,-0.2,1.2,1.3389120801379228,1.4847757003630535,-0.14586362022513064,1.1576009381390258,1.6870844306032355,-0.5294834924642103,0.0,3.0,0.0,1.8,1.4,0.4,1.2,1.1,1.2,-0.1,0.9,1.154779832811335,1.3912578954478363,-0.23647806263650156,1.328186901828134,1.3422865404663735,-0.014099638638239438,0.0,3.0,0.0,-1.6,-0.1,0.09061444241137093,-0.5153838538259709,
0.6,1.2,-0.6,0.8,1.0,1.7,-0.7,1.1,1.039392524659592,1.428002220245902,-0.3886096955863098,0.9782264541975576,1.5189613730885752,-0.5407349188910175,0.0,0.0,0.0,0.6,0.6,0.0,0.8,1.4,0.9,0.5,1.2,1.2192869356687406,0.8198751766843904,0.3994117589843502,1.069475571341294,0.8123740978624959,0.25710147347879797,0.0,0.0,0.0,-0.6,-1.2,-0.7880214545706601,-0.7978363923698155,
1.6,0.8,0.8,1.4,1.2,0.6,0.6,1.6,1.1261956967869748,0.9988617737280222,0.12733392305895253,1.2001778843702486,0.9032519358613696,0.29692594850887916,1.0,3.0,0.0,0.8,0.4,0.4,1.6,1.0,0.6,0.4,1.8,1.0878498721859748,0.8693632623874947,0.21848660979848003,1.0511311212335461,0.49254974143500335,0.5585813797985425,1.0,3.0,0.0,0.4,0.19999999999999996,-0.0911526867395275,-0.26165543128966334,
1.8,2.2,-0.4,0.8,1.4,2.1,-0.7,1.1,1.3446681480905274,1.7382190571091203,-0.39355090901859285,1.3801392121047744,1.927526403979729,-0.5473871918749547,0.0,1.0,0.0,0.6,1.6,-1.0,1.0,0.7,1.6,-0.9,0.9,0.9206232229752882,1.5874765508490143,-0.6668533278737264,0.7520452435301959,1.4572040551526577,-0.7051588116224617,0.0,1.0,0.0,0.6,0.20000000000000007,0.27330241885513357,0.15777161974750709,
0.2,0.0,0.2,1.0,0.6,0.8,-0.2,1.0,0.8757775268007266,0.9403200062800777,-0.06454247947935125,0.6656642715460763,0.5824867351241833,0.08317753642189321,4.0,3.0,1.0,1.4,0.8,0.6,1.4,1.5,1.2,0.3,1.1,1.4093013545830075,1.163441128623013,0.2458602259599946,1.349697997528118,1.0154078722684536,0.3342901252596642,4.0,3.0,1.0,-0.39999999999999997,-0.5,-0.31040270543934584,-0.251112588837771,
1.6,0.2,1.4,1.8,1.5,0.4,1.1,1.8,1.8241477521480214,0.5128843580896576,1.3112633940583642,1.5633884375644627,0.4404197244596443,1.1229687131048185,1.0,0.0,1.0,1.0,0.2,0.8,1.8,1.4,1.0,0.4,1.4,1.4294282414612856,0.7076787738415017,0.7217494676197841,1.2756601874149023,0.5082097398661435,0.7674504475487588,1.0,0.0,1.0,0.5999999999999999,0.7000000000000001,0.5895139264385801,0.3555182655560597,
1.0,1.2,-0.2,1.6,1.4,1.5,-0.1,1.3,1.3841139020899378,1.2661377128443634,0.11797618924557454,1.2204213023889545,1.6086964427557398,-0.3882751403667853,1.0,2.0,0.0,0.8,1.2,-0.4,0.8,1.2,1.4,-0.2,0.9,1.217256720847305,1.227061101191723,-0.009804380344417914,1.1229018177664614,1.294174416673186,-0.17127259890672447,1.0,2.0,0.0,0.2,0.1,0.12778056958999245,-0.21700254146006082,
0.8,1.6,-0.8,0.8,1.0,1.5,-0.5,0.8,0.9221768075399538,1.5868713524183202,-0.6646945448783665,0.9709020682780266,1.545487627665379,-0.5745855593873522,6.0,1.0,1.0,2.0,1.2,0.8,1.6,2.0,1.0,1.0,1.8,1.8624015119663468,1.170282668167101,0.6921188437992458,1.814816248488176,1.1526889982213624,0.6621272502668134,6.0,1.0,1.0,-1.6,-1.5,-1.3568133886776124,-1.2367128096541657,
0.8,0.6,0.2,1.6,0.7,0.8,-0.1,1.5,0.7762059957578498,1.0509277202461311,-0.27472172448828136,0.7124192606701293,0.7488111456674065,-0.0363918849972773,3.0,1.0,1.0,0.4,0.4,0.0,1.0,0.6,0.9,-0.3,1.0,0.888885792081429,1.0521400828941618,-0.163254290812733,0.7326610077716658,0.8665388247477648,-0.13387781697609882,3.0,1.0,1.0,0.2,0.19999999999999998,-0.11146743367554837,0.09748593197882152,
1.2,1.6,-0.4,1.0,1.0,1.3,-0.3,0.8,1.0329245839224033,1.455493881002578,-0.42256929708017504,1.0620347082484825,1.4740841660571637,-0.4120494578086812,0.0,1.0,0.0,1.4,1.6,-0.2,1.0,1.4,1.7,-0.3,1.2,1.2018993661599682,1.659839394639195,-0.45794002847922677,1.1034423577409262,1.7415715118430075,-0.6381291541020814,0.0,1.0,0.0,-0.2,0.0,0.035370731399051725,0.2260796962934002,
1.4,0.8,0.6,1.4,1.6,1.1,0.5,1.1,1.4716333493152036,1.1461944129797732,0.32543893633543053,1.4800104589813237,1.0123203256310038,0.4676901333503194,3.0,0.0,1.0,2.2,0.4,1.8,2.2,2.1,0.4,1.7,2.0,2.2647940992067532,0.5642860158742149,1.7005080833325388,2.4524304073187007,0.5525526762407358,1.8998777310779649,3.0,0.0,1.0,-1.2000000000000002,-1.2,-1.3750691469971081,-1.4321875977276455,
1.0,0.8,0.2,1.4,1.2,1.6,-0.4,1.4,1.1413840527273087,1.2763855274074873,-0.13500147468017842,1.183076460281051,1.2144327935456198,-0.03135633326456892,1.0,0.0,1.0,1.6,0.4,1.2,1.4,1.5,0.5,1.0,1.5,1.7144041626376787,0.7843433670093477,0.930060795628331,1.620975972781982,0.6163275688975686,1.0046484038844128,1.0,0.0,1.0,-1.0,-1.4,-1.0650622703085095,-1.0360047371489818,
0.8,0.8,0.0,1.0,0.6,1.4,-0.8,0.9,0.9289992585151535,1.419962064786238,-0.49096280627108474,0.8017323035758204,1.1651984230851995,-0.36346611950937885,0.0,2.0,0.0,0.8,0.0,0.8,1.8,1.0,0.6,0.4,1.6,1.0785225007727697,0.7770594964341692,0.3014630043386005,1.040880111566309,0.39380103342246275,0.6470790781438461,0.0,2.0,0.0,-0.8,-1.2000000000000002,-0.7924258106096853,-1.010545197653225,
0.8,1.0,-0.2,1.0,1.1,0.7,0.4,1.4,1.0073567172426885,0.9989818822038744,0.008374835038813986,0.9596771113455639,0.9226390488193719,0.03703806252619216,1.0,0.0,1.0,1.4,0.8,0.6,1.8,1.3,1.0,0.3,1.7,1.3161181062301188,1.193271230346574,0.12284687588354455,1.3847361608255722,1.0094150959137933,0.37532106491177925,1.0,0.0,1.0,-0.8,0.10000000000000003,-0.11447204084473056,-0.33828300238558706,
1.2,1.4,-0.2,1.4,1.5,1.6,-0.1,1.4,1.4091024220462534,1.3271311406388242,0.08197128140742928,1.3264890970230245,1.34884974318918,-0.022360646166155986,0.0,2.0,0.0,0.2,1.8,-1.6,0.6,0.5,2.2,-1.7,0.6,0.6083301218836851,2.0208486660688365,-1.412518544185151,0.5126544465925975,2.078821579032417,-1.5661671324398203,0.0,2.0,0.0,1.4000000000000001,1.5999999999999999,1.4944898255925805,1.5438064862736642,
0.2,1.0,-0.8,0.6,1.4,0.9,0.5,1.2,1.0906247363547599,0.9444048922017071,0.14621984415305278,0.8551659219233169,1.0503596092169898,-0.1951936872936728,0.0,0.0,0.0,1.0,1.2,-0.2,0.6,0.9,1.4,-0.5,0.7,0.953595625695056,1.191610744370786,-0.23801511867573028,0.8807454563877565,1.205275431931707,-0.3245299755439507,0.0,0.0,0.0,-0.6000000000000001,1.0,0.38423496282878306,0.12933628825027788,
0.6,1.6,-1.0,0.6,1.1,1.6,-0.5,0.8,1.0888087548662375,1.4141460369003704,-0.3253372820341328,0.8978862107297083,1.636000721571853,-0.7381145108421449,4.0,2.0,1.0,1.8,1.0,0.8,1.6,1.6,0.9,0.7,1.6,1.6646629132595632,1.046029088363102,0.6186338248964608,1.4509732804739055,0.921592441388331,0.5293808390855743,4.0,2.0,1.0,-1.8,-1.2,-0.9439711069305936,-1.267495349927719,
1.2,1.0,0.2,0.8,0.8,1.3,-0.5,0.7,0.9585225632485145,1.1712666671964502,-0.21274410394793605,0.9046541728394698,1.1641208398474328,-0.2594666670079631,1.0,2.0,0.0,1.4,1.6,-0.2,1.4,1.5,1.6,-0.1,1.4,1.5769779034238578,1.2926114465558252,0.28436645686803275,1.66183994048769,1.2789445782973243,0.3828953621903649,1.0,2.0,0.0,0.4,-0.4,-0.4971105608159688,-0.6423620291983281,
0.4,2.4,-2.0,0.4,0.5,2.3,-1.8,0.6,0.6496601045557662,2.12417115760009,-1.4745110530443235,0.6103124553352959,2.263414317510188,-1.653101862174893,2.0,0.0,1.0,0.6,0.8,-0.2,1.0,0.6,1.4,-0.8,1.0,0.8315073377250048,1.3758900076992955,-0.5443826699742907,0.6411373341822563,1.1321075327956283,-0.4909701986133719,2.0,0.0,1.0,-1.8,-1.0,-0.9301283830700328,-1.162131663561521,
1.2,0.6,0.6,1.8,1.2,1.0,0.2,1.5,1.178000792371171,1.0680458297837663,0.1099549625874045,1.1073597093914764,0.8072191937271643,0.30014051566431227,3.0,1.0,1.0,1.4,1.0,0.4,1.0,1.6,1.0,0.6,1.2,1.422138755307753,1.1308523403144335,0.2912864149933196,1.3838595809078345,1.009852441639296,0.37400713926853807,3.0,1.0,1.0,0.19999999999999996,-0.39999999999999997,-0.18133145240591508,-0.0738666236042258,
1.4,0.8,0.6,1.2,1.8,0.8,1.0,1.7,1.7000485192472987,0.9356494893383822,0.7643990299089163,1.5609914304304984,0.7369167383496104,0.8240746920808878,1.0,0.0,1.0,0.4,1.2,-0.8,0.6,1.4,1.0,0.4,1.0,1.081114309368577,0.9502392067031568,0.1308751026654203,0.8841776309839713,1.0402720776745995,-0.15609444669062805,1.0,0.0,1.0,1.4,0.6,0.633523927243496,0.9801691387715159,
2.0,0.6,1.4,1.8,2.0,0.5,1.5,1.8,2.1320628779431345,0.6100111258118115,1.5220517521313237,2.161494123762091,0.6421808338487766,1.5193132899133146,0.0,3.0,0.0,1.4,0.8,0.6,1.8,1.1,1.5,-0.4,1.4,1.2319873495481437,1.1416981422443622,0.09028920730378194,1.3467778126914565,0.9710755133975162,0.3757022992939399,0.0,3.0,0.0,0.7999999999999999,1.9,1.4317625448275417,1.1436109906193748,
1.0,1.6,-0.6,0.6,1.3,1.7,-0.4,1.0,1.1805944413466858,1.590211495557572,-0.4096170542108863,1.0827137913140898,1.5929697719060067,-0.5102559805919171,1.0,3.0,0.0,0.8,1.0,-0.2,1.0,1.1,0.7,0.4,1.4,0.901641733743327,0.8941457785817044,0.0074959551616226765,0.7674442230899022,0.7378252535592916,0.029618969530610717,1.0,3.0,0.0,-0.39999999999999997,-0.8,-0.41711300937250895,-0.5398749501225278,
