unnamed:_0,age,matches_played,starts,minutes,90s_played,assists,goals_+_assists,penalty_attempts,yellow_cards,red_cards,xg,npxg,xag,npxg_+_xag,progressive_carries,progressive_passes,progressive_receives,goals_per_90,assists_per_90,goals_+_assists_per_90,non_penalty_goals_per_90,non_penalty_goals_+_assists_per_90,xg_per_90,xag_per_90,xg_+_xag_per_90,npxg_per_90,npxg_+_xag_per_90,90s,xg_overperformance,age_band_encoded,goals
2023,28,4,1,137,1.5,0,0,0,1,0,0.0,0.0,0.0,0.0,0,2,4,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,4,0.0,1,0
2024,33,32,32,2767,30.7,8,19,3,4,0,11.8,9.5,4.3,13.7,75,143,202,0.34,0.25,0.62,0.26,0.52,0.38,0.14,0.52,0.31,0.45,32,-0.8000000000000007,0,11
2025,19,31,30,2559,28.4,2,7,0,5,0,2.2,2.2,3.6,5.9,47,138,102,0.16,0.06,0.25,0.18,0.25,0.08,0.13,0.21,0.08,0.21,31,2.8,2,5
2026,25,30,29,2585,28.7,2,3,0,8,0,2.0,2.0,2.2,4.2,33,152,36,0.03,0.07,0.1,0.03,0.1,0.07,0.08,0.15,0.07,0.15,30,-1.0,1,1
2027,34,28,28,2520,28.0,0,0,0,1,0,0.0,0.0,1.0,1.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.03,28,0.0,3,0
2028,23,26,24,2185,24.3,0,1,0,8,0,0.8,0.8,0.1,0.9,10,57,13,0.04,0.0,0.04,0.04,0.04,0.03,0.0,0.04,0.03,0.04,26,0.1999999999999999,2,1
2029,29,32,23,2220,24.7,0,0,0,3,0,0.1,0.1,0.3,0.4,14,98,16,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.0,0.02,32,-0.1,0,0
2030,23,23,19,1566,17.4,1,1,0,1,0,0.9,0.9,2.8,3.6,28,63,66,0.0,0.04,0.06,0.0,0.06,0.05,0.16,0.21,0.05,0.21,23,-0.9,2,0
2031,32,24,18,1576,17.5,0,2,0,6,0,0.8,0.8,2.0,2.7,15,47,86,0.08,0.0,0.11,0.11,0.11,0.04,0.11,0.16,0.04,0.16,24,1.2,0,2
2032,25,22,16,1308,14.5,0,0,0,3,1,0.1,0.1,0.4,0.5,10,52,6,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.03,0.01,0.03,22,-0.1,1,0
2033,24,22,14,1414,15.7,1,2,0,1,0,1.1,1.1,1.8,2.9,24,49,86,0.05,0.05,0.13,0.06,0.13,0.07,0.12,0.19,0.07,0.19,22,-0.1,1,1
2034,24,11,11,927,10.3,0,0,0,0,1,0.3,0.3,0.1,0.4,0,51,1,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.04,0.03,0.04,11,-0.3,1,0
2035,28,8,8,601,6.7,0,0,0,1,0,0.2,0.2,0.2,0.3,4,44,4,0.0,0.0,0.0,0.0,0.0,0.02,0.03,0.05,0.02,0.05,8,-0.2,1,0
2036,26,20,7,734,8.2,0,0,0,4,0,0.2,0.2,0.5,0.6,12,37,21,0.0,0.0,0.0,0.0,0.0,0.02,0.06,0.08,0.02,0.08,20,-0.2,1,0
2037,22,13,7,687,7.6,0,4,0,2,0,3.4,3.4,0.2,3.6,8,7,35,0.31,0.0,0.52,0.52,0.52,0.44,0.03,0.47,0.44,0.47,13,0.6000000000000001,2,4
2038,24,13,7,670,7.4,1,1,0,1,0,0.1,0.1,0.3,0.4,3,45,7,0.0,0.08,0.13,0.0,0.13,0.02,0.04,0.05,0.02,0.05,13,-0.1,1,0
2039,30,22,6,821,9.1,1,4,0,0,0,3.3,3.3,1.2,4.6,4,7,45,0.14,0.05,0.44,0.33,0.44,0.37,0.14,0.5,0.37,0.5,22,-0.2999999999999998,0,3
2040,23,14,6,619,6.9,1,1,0,0,0,0.1,0.1,0.9,1.0,17,22,42,0.0,0.07,0.15,0.0,0.15,0.02,0.13,0.14,0.02,0.14,14,-0.1,2,0
2041,23,6,6,540,6.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,2,0
2042,28,8,6,290,3.2,0,0,0,0,0,0.1,0.1,0.0,0.1,3,11,2,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,8,-0.1,1,0
2043,20,32,32,2855,31.7,3,13,0,8,0,5.1,5.1,3.3,8.4,29,149,26,0.31,0.09,0.41,0.32,0.41,0.16,0.1,0.27,0.16,0.27,32,4.9,2,10
2044,24,31,31,2790,31.0,0,0,0,2,0,0.0,0.0,0.0,0.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,0.0,1,0
2045,21,32,30,2717,30.2,2,3,0,7,0,0.8,0.8,0.7,1.5,51,173,54,0.03,0.06,0.1,0.03,0.1,0.03,0.02,0.05,0.03,0.05,32,0.1999999999999999,2,1
2046,21,30,29,2497,27.7,8,14,0,4,0,4.7,4.7,6.6,11.3,107,129,249,0.2,0.27,0.5,0.22,0.5,0.17,0.24,0.41,0.17,0.41,30,1.2999999999999998,2,6
2047,18,27,27,2365,26.3,1,1,0,4,0,0.8,0.8,0.3,1.1,7,52,1,0.0,0.04,0.04,0.0,0.04,0.03,0.01,0.04,0.03,0.04,27,-0.8,2,0
2048,20,30,27,2352,26.1,5,9,2,6,0,3.3,1.8,4.5,6.3,61,116,114,0.13,0.17,0.34,0.08,0.27,0.13,0.17,0.3,0.07,0.24,30,0.7000000000000002,2,4
2049,21,27,27,2293,25.5,3,17,0,5,0,17.0,17.0,2.4,19.4,37,14,104,0.52,0.11,0.67,0.55,0.67,0.67,0.1,0.76,0.67,0.76,27,-3.0,2,14
2050,22,31,26,2107,23.4,4,10,0,1,0,6.5,6.5,4.9,11.4,53,126,127,0.19,0.13,0.43,0.26,0.43,0.28,0.21,0.49,0.28,0.49,31,-0.5,2,6
2051,20,27,20,1779,19.8,3,7,0,2,0,3.5,3.5,2.9,6.4,35,58,90,0.15,0.11,0.35,0.2,0.35,0.18,0.15,0.32,0.18,0.32,27,0.5,2,4
2052,20,14,14,1157,12.9,2,2,0,2,0,0.5,0.5,1.5,2.0,20,64,55,0.0,0.14,0.16,0.0,0.16,0.04,0.11,0.15,0.04,0.15,14,-0.5,2,0
2053,22,12,11,1018,11.3,1,1,0,2,0,0.3,0.3,0.2,0.5,0,16,2,0.0,0.08,0.09,0.0,0.09,0.03,0.01,0.04,0.03,0.04,12,-0.3,2,0
2054,21,21,10,950,10.6,0,1,0,2,1,0.4,0.4,0.1,0.5,0,21,3,0.05,0.0,0.09,0.09,0.09,0.04,0.01,0.05,0.04,0.05,21,0.6,2,1
2055,22,10,6,539,6.0,0,0,0,5,1,0.0,0.0,0.0,0.0,0,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.0,2,0
2056,34,3,3,270,3.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,3,0
2057,21,8,2,296,3.3,0,0,0,0,0,0.0,0.0,0.0,0.0,2,10,2,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,8,0.0,2,0
2058,23,10,1,227,2.5,0,0,0,3,0,0.0,0.0,0.1,0.1,1,5,2,0.0,0.0,0.0,0.0,0.0,0.01,0.05,0.06,0.01,0.06,10,0.0,2,0
2059,20,32,32,2855,31.7,3,13,0,8,0,5.1,5.1,3.3,8.4,29,149,26,0.31,0.09,0.41,0.32,0.41,0.16,0.1,0.27,0.16,0.27,32,4.9,2,10
2060,24,31,31,2790,31.0,0,0,0,2,0,0.0,0.0,0.0,0.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,0.0,1,0
2061,21,32,30,2717,30.2,2,3,0,7,0,0.8,0.8,0.7,1.5,51,173,54,0.03,0.06,0.1,0.03,0.1,0.03,0.02,0.05,0.03,0.05,32,0.1999999999999999,2,1
2062,21,30,29,2497,27.7,8,14,0,4,0,4.7,4.7,6.6,11.3,107,129,249,0.2,0.27,0.5,0.22,0.5,0.17,0.24,0.41,0.17,0.41,30,1.2999999999999998,2,6
2063,18,27,27,2365,26.3,1,1,0,4,0,0.8,0.8,0.3,1.1,7,52,1,0.0,0.04,0.04,0.0,0.04,0.03,0.01,0.04,0.03,0.04,27,-0.8,2,0
2064,20,30,27,2352,26.1,5,9,2,6,0,3.3,1.8,4.5,6.3,61,116,114,0.13,0.17,0.34,0.08,0.27,0.13,0.17,0.3,0.07,0.24,30,0.7000000000000002,2,4
2065,21,27,27,2293,25.5,3,17,0,5,0,17.0,17.0,2.4,19.4,37,14,104,0.52,0.11,0.67,0.55,0.67,0.67,0.1,0.76,0.67,0.76,27,-3.0,2,14
2066,22,31,26,2107,23.4,4,10,0,1,0,6.5,6.5,4.9,11.4,53,126,127,0.19,0.13,0.43,0.26,0.43,0.28,0.21,0.49,0.28,0.49,31,-0.5,2,6
2067,20,27,20,1779,19.8,3,7,0,2,0,3.5,3.5,2.9,6.4,35,58,90,0.15,0.11,0.35,0.2,0.35,0.18,0.15,0.32,0.18,0.32,27,0.5,2,4
2068,20,14,14,1157,12.9,2,2,0,2,0,0.5,0.5,1.5,2.0,20,64,55,0.0,0.14,0.16,0.0,0.16,0.04,0.11,0.15,0.04,0.15,14,-0.5,2,0
2069,22,12,11,1018,11.3,1,1,0,2,0,0.3,0.3,0.2,0.5,0,16,2,0.0,0.08,0.09,0.0,0.09,0.03,0.01,0.04,0.03,0.04,12,-0.3,2,0
2070,21,21,10,950,10.6,0,1,0,2,1,0.4,0.4,0.1,0.5,0,21,3,0.05,0.0,0.09,0.09,0.09,0.04,0.01,0.05,0.04,0.05,21,0.6,2,1
2071,22,10,6,539,6.0,0,0,0,5,1,0.0,0.0,0.0,0.0,0,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.0,2,0
2072,34,3,3,270,3.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,3,0
2073,21,8,2,296,3.3,0,0,0,0,0,0.0,0.0,0.0,0.0,2,10,2,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,8,0.0,2,0
2074,23,10,1,227,2.5,0,0,0,3,0,0.0,0.0,0.1,0.1,1,5,2,0.0,0.0,0.0,0.0,0.0,0.01,0.05,0.06,0.01,0.06,10,0.0,2,0
2075,30,38,38,3420,38.0,1,1,0,7,0,0.0,0.0,0.4,0.4,0,0,0,0.0,0.03,0.03,0.0,0.03,0.0,0.01,0.01,0.0,0.01,38,0.0,0,0
2076,25,35,35,3082,34.2,2,3,0,4,0,0.5,0.5,2.6,3.1,33,110,99,0.03,0.06,0.09,0.03,0.09,0.01,0.08,0.09,0.01,0.09,35,0.5,1,1
2077,34,37,35,3063,34.0,3,3,0,9,0,1.1,1.1,1.7,2.8,27,145,27,0.0,0.08,0.09,0.0,0.09,0.03,0.05,0.08,0.03,0.08,37,-1.1,3,0
2078,31,33,33,2922,32.5,1,2,0,6,0,1.3,1.3,2.9,4.2,9,75,3,0.03,0.03,0.06,0.03,0.06,0.04,0.09,0.13,0.04,0.13,33,-0.3,0,1
2079,31,33,31,2564,28.5,2,5,0,5,1,4.1,4.1,2.4,6.6,42,82,96,0.09,0.06,0.18,0.11,0.18,0.15,0.09,0.23,0.15,0.23,33,-1.0999999999999996,0,3
2080,24,33,29,2430,27.0,0,9,2,3,0,6.2,4.7,1.9,6.5,86,59,122,0.27,0.0,0.33,0.26,0.26,0.23,0.07,0.3,0.17,0.24,33,2.8,1,9
2081,22,30,28,2511,27.9,1,1,0,4,0,1.2,1.2,0.7,1.9,10,66,2,0.0,0.03,0.04,0.0,0.04,0.04,0.02,0.07,0.04,0.07,30,-1.2,2,0
2082,27,34,24,2076,23.1,0,1,0,0,0,3.5,3.5,3.7,7.2,73,51,127,0.03,0.0,0.04,0.04,0.04,0.15,0.16,0.31,0.15,0.31,34,-2.5,1,1
2083,39,32,19,1875,20.8,3,4,0,7,1,0.3,0.3,2.3,2.6,24,90,32,0.03,0.09,0.19,0.05,0.19,0.01,0.11,0.12,0.01,0.12,32,0.7,3,1
2084,27,26,19,1609,17.9,1,4,0,2,0,6.7,6.7,0.6,7.4,23,20,112,0.12,0.04,0.22,0.17,0.22,0.38,0.04,0.41,0.38,0.41,26,-3.7,1,3
2085,23,21,17,1594,17.7,1,1,0,5,0,0.7,0.7,1.4,2.1,15,50,30,0.0,0.05,0.06,0.0,0.06,0.04,0.08,0.12,0.04,0.12,21,-0.7,2,0
2086,23,20,17,1571,17.5,0,2,0,5,0,0.8,0.8,0.6,1.3,7,50,25,0.1,0.0,0.11,0.11,0.11,0.04,0.03,0.08,0.04,0.08,20,1.2,2,2
2087,26,30,15,1534,17.0,0,8,0,2,0,8.2,8.2,1.2,9.4,15,16,77,0.27,0.0,0.47,0.47,0.47,0.48,0.07,0.55,0.48,0.55,30,-0.1999999999999993,1,8
2088,24,21,15,1371,15.2,6,10,0,1,0,1.1,1.1,5.2,6.3,38,69,80,0.19,0.29,0.66,0.26,0.66,0.07,0.34,0.41,0.07,0.41,21,2.9,1,4
2089,24,25,15,1239,13.8,1,1,0,2,0,2.1,2.1,2.0,4.1,30,25,81,0.0,0.04,0.07,0.0,0.07,0.15,0.15,0.3,0.15,0.3,25,-2.1,1,0
2090,26,19,14,1261,14.0,0,1,0,2,0,1.1,1.1,0.6,1.8,6,34,19,0.05,0.0,0.07,0.07,0.07,0.08,0.05,0.13,0.08,0.13,19,-0.1,1,1
2091,31,14,11,1049,11.7,0,3,0,5,0,0.6,0.6,0.1,0.7,1,14,3,0.21,0.0,0.26,0.26,0.26,0.05,0.01,0.06,0.05,0.06,14,2.4,0,3
2092,21,18,5,574,6.4,1,1,0,4,0,0.2,0.2,0.2,0.4,8,15,9,0.0,0.06,0.16,0.0,0.16,0.04,0.03,0.07,0.04,0.07,18,-0.2,2,0
2093,22,10,4,334,3.7,0,0,0,1,0,0.1,0.1,0.2,0.3,12,2,26,0.0,0.0,0.0,0.0,0.0,0.03,0.05,0.08,0.03,0.08,10,-0.1,2,0
2094,22,10,3,347,3.9,1,1,0,1,0,0.1,0.1,0.4,0.5,6,13,18,0.0,0.1,0.26,0.0,0.26,0.02,0.11,0.13,0.02,0.13,10,-0.1,2,0
2095,35,5,3,215,2.4,0,0,0,1,0,0.6,0.6,0.0,0.6,1,11,7,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.24,0.24,0.24,5,-0.6,3,0
2096,19,1,1,90,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,2,0
2097,17,3,0,48,0.5,0,0,0,1,0,0.4,0.4,0.1,0.4,1,1,0,0.0,0.0,0.0,0.0,0.0,0.69,0.14,0.82,0.69,0.82,3,-0.4,2,0
2098,33,32,32,2767,30.7,8,19,3,4,0,11.8,9.5,4.3,13.7,75,143,202,0.34,0.25,0.62,0.26,0.52,0.38,0.14,0.52,0.31,0.45,32,-0.8000000000000007,0,11
2099,19,31,30,2559,28.4,2,7,0,5,0,2.2,2.2,3.6,5.9,47,138,102,0.16,0.06,0.25,0.18,0.25,0.08,0.13,0.21,0.08,0.21,31,2.8,2,5
2100,25,30,29,2585,28.7,2,3,0,8,0,2.0,2.0,2.2,4.2,33,152,36,0.03,0.07,0.1,0.03,0.1,0.07,0.08,0.15,0.07,0.15,30,-1.0,1,1
2101,34,28,28,2520,28.0,0,0,0,1,0,0.0,0.0,1.0,1.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.03,28,0.0,3,0
2102,23,26,24,2185,24.3,0,1,0,8,0,0.8,0.8,0.1,0.9,10,57,13,0.04,0.0,0.04,0.04,0.04,0.03,0.0,0.04,0.03,0.04,26,0.1999999999999999,2,1
2103,29,32,23,2220,24.7,0,0,0,3,0,0.1,0.1,0.3,0.4,14,98,16,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.0,0.02,32,-0.1,0,0
2104,23,23,19,1566,17.4,1,1,0,1,0,0.9,0.9,2.8,3.6,28,63,66,0.0,0.04,0.06,0.0,0.06,0.05,0.16,0.21,0.05,0.21,23,-0.9,2,0
2105,32,24,18,1576,17.5,0,2,0,6,0,0.8,0.8,2.0,2.7,15,47,86,0.08,0.0,0.11,0.11,0.11,0.04,0.11,0.16,0.04,0.16,24,1.2,0,2
2106,25,22,16,1308,14.5,0,0,0,3,1,0.1,0.1,0.4,0.5,10,52,6,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.03,0.01,0.03,22,-0.1,1,0
2107,24,22,14,1414,15.7,1,2,0,1,0,1.1,1.1,1.8,2.9,24,49,86,0.05,0.05,0.13,0.06,0.13,0.07,0.12,0.19,0.07,0.19,22,-0.1,1,1
2108,24,11,11,927,10.3,0,0,0,0,1,0.3,0.3,0.1,0.4,0,51,1,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.04,0.03,0.04,11,-0.3,1,0
2109,28,8,8,601,6.7,0,0,0,1,0,0.2,0.2,0.2,0.3,4,44,4,0.0,0.0,0.0,0.0,0.0,0.02,0.03,0.05,0.02,0.05,8,-0.2,1,0
2110,26,20,7,734,8.2,0,0,0,4,0,0.2,0.2,0.5,0.6,12,37,21,0.0,0.0,0.0,0.0,0.0,0.02,0.06,0.08,0.02,0.08,20,-0.2,1,0
2111,22,13,7,687,7.6,0,4,0,2,0,3.4,3.4,0.2,3.6,8,7,35,0.31,0.0,0.52,0.52,0.52,0.44,0.03,0.47,0.44,0.47,13,0.6000000000000001,2,4
2112,24,13,7,670,7.4,1,1,0,1,0,0.1,0.1,0.3,0.4,3,45,7,0.0,0.08,0.13,0.0,0.13,0.02,0.04,0.05,0.02,0.05,13,-0.1,1,0
2113,30,22,6,821,9.1,1,4,0,0,0,3.3,3.3,1.2,4.6,4,7,45,0.14,0.05,0.44,0.33,0.44,0.37,0.14,0.5,0.37,0.5,22,-0.2999999999999998,0,3
2114,23,14,6,619,6.9,1,1,0,0,0,0.1,0.1,0.9,1.0,17,22,42,0.0,0.07,0.15,0.0,0.15,0.02,0.13,0.14,0.02,0.14,14,-0.1,2,0
2115,23,6,6,540,6.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,2,0
2116,28,8,6,290,3.2,0,0,0,0,0,0.1,0.1,0.0,0.1,3,11,2,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,8,-0.1,1,0
2117,20,32,32,2855,31.7,3,13,0,8,0,5.1,5.1,3.3,8.4,29,149,26,0.31,0.09,0.41,0.32,0.41,0.16,0.1,0.27,0.16,0.27,32,4.9,2,10
2118,24,31,31,2790,31.0,0,0,0,2,0,0.0,0.0,0.0,0.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,0.0,1,0
2119,21,32,30,2717,30.2,2,3,0,7,0,0.8,0.8,0.7,1.5,51,173,54,0.03,0.06,0.1,0.03,0.1,0.03,0.02,0.05,0.03,0.05,32,0.1999999999999999,2,1
2120,21,30,29,2497,27.7,8,14,0,4,0,4.7,4.7,6.6,11.3,107,129,249,0.2,0.27,0.5,0.22,0.5,0.17,0.24,0.41,0.17,0.41,30,1.2999999999999998,2,6
2121,18,27,27,2365,26.3,1,1,0,4,0,0.8,0.8,0.3,1.1,7,52,1,0.0,0.04,0.04,0.0,0.04,0.03,0.01,0.04,0.03,0.04,27,-0.8,2,0
2122,20,30,27,2352,26.1,5,9,2,6,0,3.3,1.8,4.5,6.3,61,116,114,0.13,0.17,0.34,0.08,0.27,0.13,0.17,0.3,0.07,0.24,30,0.7000000000000002,2,4
2123,21,27,27,2293,25.5,3,17,0,5,0,17.0,17.0,2.4,19.4,37,14,104,0.52,0.11,0.67,0.55,0.67,0.67,0.1,0.76,0.67,0.76,27,-3.0,2,14
2124,22,31,26,2107,23.4,4,10,0,1,0,6.5,6.5,4.9,11.4,53,126,127,0.19,0.13,0.43,0.26,0.43,0.28,0.21,0.49,0.28,0.49,31,-0.5,2,6
2125,20,27,20,1779,19.8,3,7,0,2,0,3.5,3.5,2.9,6.4,35,58,90,0.15,0.11,0.35,0.2,0.35,0.18,0.15,0.32,0.18,0.32,27,0.5,2,4
2126,20,14,14,1157,12.9,2,2,0,2,0,0.5,0.5,1.5,2.0,20,64,55,0.0,0.14,0.16,0.0,0.16,0.04,0.11,0.15,0.04,0.15,14,-0.5,2,0
2127,22,12,11,1018,11.3,1,1,0,2,0,0.3,0.3,0.2,0.5,0,16,2,0.0,0.08,0.09,0.0,0.09,0.03,0.01,0.04,0.03,0.04,12,-0.3,2,0
2128,21,21,10,950,10.6,0,1,0,2,1,0.4,0.4,0.1,0.5,0,21,3,0.05,0.0,0.09,0.09,0.09,0.04,0.01,0.05,0.04,0.05,21,0.6,2,1
2129,22,10,6,539,6.0,0,0,0,5,1,0.0,0.0,0.0,0.0,0,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.0,2,0
2130,34,3,3,270,3.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,3,0
2131,21,8,2,296,3.3,0,0,0,0,0,0.0,0.0,0.0,0.0,2,10,2,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,8,0.0,2,0
2132,23,10,1,227,2.5,0,0,0,3,0,0.0,0.0,0.1,0.1,1,5,2,0.0,0.0,0.0,0.0,0.0,0.01,0.05,0.06,0.01,0.06,10,0.0,2,0
2133,33,32,32,2767,30.7,8,19,3,4,0,11.8,9.5,4.3,13.7,75,143,202,0.34,0.25,0.62,0.26,0.52,0.38,0.14,0.52,0.31,0.45,32,-0.8000000000000007,0,11
2134,19,31,30,2559,28.4,2,7,0,5,0,2.2,2.2,3.6,5.9,47,138,102,0.16,0.06,0.25,0.18,0.25,0.08,0.13,0.21,0.08,0.21,31,2.8,2,5
2135,25,30,29,2585,28.7,2,3,0,8,0,2.0,2.0,2.2,4.2,33,152,36,0.03,0.07,0.1,0.03,0.1,0.07,0.08,0.15,0.07,0.15,30,-1.0,1,1
2136,34,28,28,2520,28.0,0,0,0,1,0,0.0,0.0,1.0,1.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.03,28,0.0,3,0
2137,23,26,24,2185,24.3,0,1,0,8,0,0.8,0.8,0.1,0.9,10,57,13,0.04,0.0,0.04,0.04,0.04,0.03,0.0,0.04,0.03,0.04,26,0.1999999999999999,2,1
2138,29,32,23,2220,24.7,0,0,0,3,0,0.1,0.1,0.3,0.4,14,98,16,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.0,0.02,32,-0.1,0,0
2139,23,23,19,1566,17.4,1,1,0,1,0,0.9,0.9,2.8,3.6,28,63,66,0.0,0.04,0.06,0.0,0.06,0.05,0.16,0.21,0.05,0.21,23,-0.9,2,0
2140,32,24,18,1576,17.5,0,2,0,6,0,0.8,0.8,2.0,2.7,15,47,86,0.08,0.0,0.11,0.11,0.11,0.04,0.11,0.16,0.04,0.16,24,1.2,0,2
2141,25,22,16,1308,14.5,0,0,0,3,1,0.1,0.1,0.4,0.5,10,52,6,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.03,0.01,0.03,22,-0.1,1,0
2142,24,22,14,1414,15.7,1,2,0,1,0,1.1,1.1,1.8,2.9,24,49,86,0.05,0.05,0.13,0.06,0.13,0.07,0.12,0.19,0.07,0.19,22,-0.1,1,1
2143,24,11,11,927,10.3,0,0,0,0,1,0.3,0.3,0.1,0.4,0,51,1,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.04,0.03,0.04,11,-0.3,1,0
2144,28,8,8,601,6.7,0,0,0,1,0,0.2,0.2,0.2,0.3,4,44,4,0.0,0.0,0.0,0.0,0.0,0.02,0.03,0.05,0.02,0.05,8,-0.2,1,0
2145,26,20,7,734,8.2,0,0,0,4,0,0.2,0.2,0.5,0.6,12,37,21,0.0,0.0,0.0,0.0,0.0,0.02,0.06,0.08,0.02,0.08,20,-0.2,1,0
2146,22,13,7,687,7.6,0,4,0,2,0,3.4,3.4,0.2,3.6,8,7,35,0.31,0.0,0.52,0.52,0.52,0.44,0.03,0.47,0.44,0.47,13,0.6000000000000001,2,4
2147,24,13,7,670,7.4,1,1,0,1,0,0.1,0.1,0.3,0.4,3,45,7,0.0,0.08,0.13,0.0,0.13,0.02,0.04,0.05,0.02,0.05,13,-0.1,1,0
2148,30,22,6,821,9.1,1,4,0,0,0,3.3,3.3,1.2,4.6,4,7,45,0.14,0.05,0.44,0.33,0.44,0.37,0.14,0.5,0.37,0.5,22,-0.2999999999999998,0,3
2149,23,14,6,619,6.9,1,1,0,0,0,0.1,0.1,0.9,1.0,17,22,42,0.0,0.07,0.15,0.0,0.15,0.02,0.13,0.14,0.02,0.14,14,-0.1,2,0
2150,23,6,6,540,6.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,2,0
2151,28,8,6,290,3.2,0,0,0,0,0,0.1,0.1,0.0,0.1,3,11,2,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,8,-0.1,1,0
2152,20,32,32,2855,31.7,3,13,0,8,0,5.1,5.1,3.3,8.4,29,149,26,0.31,0.09,0.41,0.32,0.41,0.16,0.1,0.27,0.16,0.27,32,4.9,2,10
2153,24,31,31,2790,31.0,0,0,0,2,0,0.0,0.0,0.0,0.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,0.0,1,0
2154,21,32,30,2717,30.2,2,3,0,7,0,0.8,0.8,0.7,1.5,51,173,54,0.03,0.06,0.1,0.03,0.1,0.03,0.02,0.05,0.03,0.05,32,0.1999999999999999,2,1
2155,21,30,29,2497,27.7,8,14,0,4,0,4.7,4.7,6.6,11.3,107,129,249,0.2,0.27,0.5,0.22,0.5,0.17,0.24,0.41,0.17,0.41,30,1.2999999999999998,2,6
2156,18,27,27,2365,26.3,1,1,0,4,0,0.8,0.8,0.3,1.1,7,52,1,0.0,0.04,0.04,0.0,0.04,0.03,0.01,0.04,0.03,0.04,27,-0.8,2,0
2157,20,30,27,2352,26.1,5,9,2,6,0,3.3,1.8,4.5,6.3,61,116,114,0.13,0.17,0.34,0.08,0.27,0.13,0.17,0.3,0.07,0.24,30,0.7000000000000002,2,4
2158,21,27,27,2293,25.5,3,17,0,5,0,17.0,17.0,2.4,19.4,37,14,104,0.52,0.11,0.67,0.55,0.67,0.67,0.1,0.76,0.67,0.76,27,-3.0,2,14
2159,22,31,26,2107,23.4,4,10,0,1,0,6.5,6.5,4.9,11.4,53,126,127,0.19,0.13,0.43,0.26,0.43,0.28,0.21,0.49,0.28,0.49,31,-0.5,2,6
2160,20,27,20,1779,19.8,3,7,0,2,0,3.5,3.5,2.9,6.4,35,58,90,0.15,0.11,0.35,0.2,0.35,0.18,0.15,0.32,0.18,0.32,27,0.5,2,4
2161,20,14,14,1157,12.9,2,2,0,2,0,0.5,0.5,1.5,2.0,20,64,55,0.0,0.14,0.16,0.0,0.16,0.04,0.11,0.15,0.04,0.15,14,-0.5,2,0
