unnamed:_0,age,matches_played,starts,minutes,90s_played,goals,assists,goals_+_assists,non_penalty_goals,penalty_goals_made,penalty_attempts,yellow_cards,red_cards,xg,npxg,xag,npxg_+_xag,progressive_carries,progressive_passes,progressive_receives,goals_per_90,assists_per_90,goals_+_assists_per_90,non_penalty_goals_per_90,non_penalty_goals_+_assists_per_90,xg_per_90,xag_per_90,xg_+_xag_per_90,npxg_per_90,npxg_+_xag_per_90,player_encoded,nation_encoded,position_encoded
2062,21,30,29,2497,27.7,6,8,14,6,0,0,4,0,4.7,4.7,6.6,11.3,107,129,249,0.22,0.29,0.5,0.22,0.5,0.17,0.24,0.41,0.17,0.41,492,37,5
2063,18,27,27,2365,26.3,0,1,1,0,0,0,4,0,0.8,0.8,0.3,1.1,7,52,1,0.0,0.04,0.04,0.0,0.04,0.03,0.01,0.04,0.03,0.04,1188,37,1
2064,20,30,27,2352,26.1,4,5,9,2,2,2,6,0,3.3,1.8,4.5,6.3,61,116,114,0.15,0.19,0.34,0.08,0.27,0.13,0.17,0.3,0.07,0.24,709,88,4
2065,21,27,27,2293,25.5,14,3,17,14,0,0,5,0,17.0,17.0,2.4,19.4,37,14,104,0.55,0.12,0.67,0.55,0.67,0.67,0.1,0.76,0.67,0.76,544,74,0
2066,22,31,26,2107,23.4,6,4,10,6,0,0,1,0,6.5,6.5,4.9,11.4,53,126,127,0.26,0.17,0.43,0.26,0.43,0.28,0.21,0.49,0.28,0.49,1703,95,4
2067,20,27,20,1779,19.8,4,3,7,4,0,0,2,0,3.5,3.5,2.9,6.4,35,58,90,0.2,0.15,0.35,0.2,0.35,0.18,0.15,0.32,0.18,0.32,645,37,4
2068,20,14,14,1157,12.9,0,2,2,0,0,0,2,0,0.5,0.5,1.5,2.0,20,64,55,0.0,0.16,0.16,0.0,0.16,0.04,0.11,0.15,0.04,0.15,1867,3,5
2069,22,12,11,1018,11.3,0,1,1,0,0,0,2,0,0.3,0.3,0.2,0.5,0,16,2,0.0,0.09,0.09,0.0,0.09,0.03,0.01,0.04,0.03,0.04,1673,46,1
2070,21,21,10,950,10.6,1,0,1,1,0,0,2,1,0.4,0.4,0.1,0.5,0,21,3,0.09,0.0,0.09,0.09,0.09,0.04,0.01,0.05,0.04,0.05,6,17,1
2071,22,10,6,539,6.0,0,0,0,0,0,0,5,1,0.0,0.0,0.0,0.0,0,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146,50,1
2072,34,3,3,270,3.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1011,95,2
2073,21,8,2,296,3.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,10,2,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,989,37,3
2074,23,10,1,227,2.5,0,0,0,0,0,0,3,0,0.0,0.0,0.1,0.1,1,5,2,0.0,0.0,0.0,0.0,0.0,0.01,0.05,0.06,0.01,0.06,1254,96,1
2075,30,38,38,3420,38.0,0,1,1,0,0,0,7,0,0.0,0.0,0.4,0.4,0,0,0,0.0,0.03,0.03,0.0,0.03,0.0,0.01,0.01,0.0,0.01,938,32,2
2076,25,35,35,3082,34.2,1,2,3,1,0,0,4,0,0.5,0.5,2.6,3.1,33,110,99,0.03,0.06,0.09,0.03,0.09,0.01,0.08,0.09,0.01,0.09,1884,99,1
2077,34,37,35,3063,34.0,0,3,3,0,0,0,9,0,1.1,1.1,1.7,2.8,27,145,27,0.0,0.09,0.09,0.0,0.09,0.03,0.05,0.08,0.03,0.08,764,88,3
2078,31,33,33,2922,32.5,1,1,2,1,0,0,6,0,1.3,1.3,2.9,4.2,9,75,3,0.03,0.03,0.06,0.03,0.06,0.04,0.09,0.13,0.04,0.13,836,32,1
2079,31,33,31,2564,28.5,3,2,5,3,0,0,5,1,4.1,4.1,2.4,6.6,42,82,96,0.11,0.07,0.18,0.11,0.18,0.15,0.09,0.23,0.15,0.23,11,69,3
2080,24,33,29,2430,27.0,9,0,9,7,2,2,3,0,6.2,4.7,1.9,6.5,86,59,122,0.33,0.0,0.33,0.26,0.26,0.23,0.07,0.3,0.17,0.24,776,88,0
2081,22,30,28,2511,27.9,0,1,1,0,0,0,4,0,1.2,1.2,0.7,1.9,10,66,2,0.0,0.04,0.04,0.0,0.04,0.04,0.02,0.07,0.04,0.07,846,32,1
2082,27,34,24,2076,23.1,1,0,1,1,0,0,0,0,3.5,3.5,3.7,7.2,73,51,127,0.04,0.0,0.04,0.04,0.04,0.15,0.16,0.31,0.15,0.31,810,32,0
2083,39,32,19,1875,20.8,1,3,4,1,0,0,7,1,0.3,0.3,2.3,2.6,24,90,32,0.05,0.14,0.19,0.05,0.19,0.01,0.11,0.12,0.01,0.12,226,32,1
2084,27,26,19,1609,17.9,3,1,4,3,0,0,2,0,6.7,6.7,0.6,7.4,23,20,112,0.17,0.06,0.22,0.17,0.22,0.38,0.04,0.41,0.38,0.41,510,32,0
2085,23,21,17,1594,17.7,0,1,1,0,0,0,5,0,0.7,0.7,1.4,2.1,15,50,30,0.0,0.06,0.06,0.0,0.06,0.04,0.08,0.12,0.04,0.12,829,32,5
2086,23,20,17,1571,17.5,2,0,2,2,0,0,5,0,0.8,0.8,0.6,1.3,7,50,25,0.11,0.0,0.11,0.11,0.11,0.04,0.03,0.08,0.04,0.08,823,50,1
2087,26,30,15,1534,17.0,8,0,8,8,0,0,2,0,8.2,8.2,1.2,9.4,15,16,77,0.47,0.0,0.47,0.47,0.47,0.48,0.07,0.55,0.48,0.55,279,43,0
2088,24,21,15,1371,15.2,4,6,10,4,0,0,1,0,1.1,1.1,5.2,6.3,38,69,80,0.26,0.39,0.66,0.26,0.66,0.07,0.34,0.41,0.07,0.41,520,32,4
2089,24,25,15,1239,13.8,0,1,1,0,0,0,2,0,2.1,2.1,2.0,4.1,30,25,81,0.0,0.07,0.07,0.0,0.07,0.15,0.15,0.3,0.15,0.3,885,28,0
2090,26,19,14,1261,14.0,1,0,1,1,0,0,2,0,1.1,1.1,0.6,1.8,6,34,19,0.07,0.0,0.07,0.07,0.07,0.08,0.05,0.13,0.08,0.13,1496,9,3
2091,31,14,11,1049,11.7,3,0,3,3,0,0,5,0,0.6,0.6,0.1,0.7,1,14,3,0.26,0.0,0.26,0.26,0.26,0.05,0.01,0.06,0.05,0.06,1335,32,1
2092,21,18,5,574,6.4,0,1,1,0,0,0,4,0,0.2,0.2,0.2,0.4,8,15,9,0.0,0.16,0.16,0.0,0.16,0.04,0.03,0.07,0.04,0.07,1813,32,3
2093,22,10,4,334,3.7,0,0,0,0,0,0,1,0,0.1,0.1,0.2,0.3,12,2,26,0.0,0.0,0.0,0.0,0.0,0.03,0.05,0.08,0.03,0.08,203,0,0
2094,22,10,3,347,3.9,0,1,1,0,0,0,1,0,0.1,0.1,0.4,0.5,6,13,18,0.0,0.26,0.26,0.0,0.26,0.02,0.11,0.13,0.02,0.13,1413,87,1
2095,35,5,3,215,2.4,0,0,0,0,0,0,1,0,0.6,0.6,0.0,0.6,1,11,7,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.24,0.24,0.24,1770,50,1
2096,19,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1651,32,1
2097,17,3,0,48,0.5,0,0,0,0,0,0,1,0,0.4,0.4,0.1,0.4,1,1,0,0.0,0.0,0.0,0.0,0.0,0.69,0.14,0.82,0.69,0.82,721,32,3
2098,33,32,32,2767,30.7,11,8,19,8,3,3,4,0,11.8,9.5,4.3,13.7,75,143,202,0.36,0.26,0.62,0.26,0.52,0.38,0.14,0.52,0.31,0.45,145,24,4
2099,19,31,30,2559,28.4,5,2,7,5,0,0,5,0,2.2,2.2,3.6,5.9,47,138,102,0.18,0.07,0.25,0.18,0.25,0.08,0.13,0.21,0.08,0.21,1826,41,4
2100,25,30,29,2585,28.7,1,2,3,1,0,0,8,0,2.0,2.0,2.2,4.2,33,152,36,0.03,0.07,0.1,0.03,0.1,0.07,0.08,0.15,0.07,0.15,182,41,5
2101,34,28,28,2520,28.0,0,0,0,0,0,0,1,0,0.0,0.0,1.0,1.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.03,1482,41,2
2102,23,26,24,2185,24.3,1,0,1,1,0,0,8,0,0.8,0.8,0.1,0.9,10,57,13,0.04,0.0,0.04,0.04,0.04,0.03,0.0,0.04,0.03,0.04,218,13,1
2103,29,32,23,2220,24.7,0,0,0,0,0,0,3,0,0.1,0.1,0.3,0.4,14,98,16,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.0,0.02,1026,75,1
2104,23,23,19,1566,17.4,0,1,1,0,0,0,1,0,0.9,0.9,2.8,3.6,28,63,66,0.0,0.06,0.06,0.0,0.06,0.05,0.16,0.21,0.05,0.21,93,6,1
2105,32,24,18,1576,17.5,2,0,2,2,0,0,6,0,0.8,0.8,2.0,2.7,15,47,86,0.11,0.0,0.11,0.11,0.11,0.04,0.11,0.16,0.04,0.16,1543,27,1
2106,25,22,16,1308,14.5,0,0,0,0,0,0,3,1,0.1,0.1,0.4,0.5,10,52,6,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.03,0.01,0.03,1751,37,1
2107,24,22,14,1414,15.7,1,1,2,1,0,0,1,0,1.1,1.1,1.8,2.9,24,49,86,0.06,0.06,0.13,0.06,0.13,0.07,0.12,0.19,0.07,0.19,1863,37,1
2108,24,11,11,927,10.3,0,0,0,0,0,0,0,1,0.3,0.3,0.1,0.4,0,51,1,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.04,0.03,0.04,1092,77,1
2109,28,8,8,601,6.7,0,0,0,0,0,0,1,0,0.2,0.2,0.2,0.3,4,44,4,0.0,0.0,0.0,0.0,0.0,0.02,0.03,0.05,0.02,0.05,620,6,3
2110,26,20,7,734,8.2,0,0,0,0,0,0,4,0,0.2,0.2,0.5,0.6,12,37,21,0.0,0.0,0.0,0.0,0.0,0.02,0.06,0.08,0.02,0.08,477,41,4
2111,22,13,7,687,7.6,4,0,4,4,0,0,2,0,3.4,3.4,0.2,3.6,8,7,35,0.52,0.0,0.52,0.52,0.52,0.44,0.03,0.47,0.44,0.47,683,75,0
2112,24,13,7,670,7.4,0,1,1,0,0,0,1,0,0.1,0.1,0.3,0.4,3,45,7,0.0,0.13,0.13,0.0,0.13,0.02,0.04,0.05,0.02,0.05,614,41,3
2113,30,22,6,821,9.1,3,1,4,3,0,0,0,0,3.3,3.3,1.2,4.6,4,7,45,0.33,0.11,0.44,0.33,0.44,0.37,0.14,0.5,0.37,0.5,720,12,0
2114,23,14,6,619,6.9,0,1,1,0,0,0,0,0,0.1,0.1,0.9,1.0,17,22,42,0.0,0.15,0.15,0.0,0.15,0.02,0.13,0.14,0.02,0.14,449,27,1
2115,23,6,6,540,6.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1131,41,2
2116,28,8,6,290,3.2,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,3,11,2,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,482,69,3
2117,20,32,32,2855,31.7,10,3,13,10,0,0,8,0,5.1,5.1,3.3,8.4,29,149,26,0.32,0.09,0.41,0.32,0.41,0.16,0.1,0.27,0.16,0.27,148,13,3
2118,24,31,31,2790,31.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1988,90,2
2119,21,32,30,2717,30.2,1,2,3,1,0,0,7,0,0.8,0.8,0.7,1.5,51,173,54,0.03,0.07,0.1,0.03,0.1,0.03,0.02,0.05,0.03,0.05,702,17,1
2120,21,30,29,2497,27.7,6,8,14,6,0,0,4,0,4.7,4.7,6.6,11.3,107,129,249,0.22,0.29,0.5,0.22,0.5,0.17,0.24,0.41,0.17,0.41,492,37,5
2121,18,27,27,2365,26.3,0,1,1,0,0,0,4,0,0.8,0.8,0.3,1.1,7,52,1,0.0,0.04,0.04,0.0,0.04,0.03,0.01,0.04,0.03,0.04,1188,37,1
2122,20,30,27,2352,26.1,4,5,9,2,2,2,6,0,3.3,1.8,4.5,6.3,61,116,114,0.15,0.19,0.34,0.08,0.27,0.13,0.17,0.3,0.07,0.24,709,88,4
2123,21,27,27,2293,25.5,14,3,17,14,0,0,5,0,17.0,17.0,2.4,19.4,37,14,104,0.55,0.12,0.67,0.55,0.67,0.67,0.1,0.76,0.67,0.76,544,74,0
2124,22,31,26,2107,23.4,6,4,10,6,0,0,1,0,6.5,6.5,4.9,11.4,53,126,127,0.26,0.17,0.43,0.26,0.43,0.28,0.21,0.49,0.28,0.49,1703,95,4
2125,20,27,20,1779,19.8,4,3,7,4,0,0,2,0,3.5,3.5,2.9,6.4,35,58,90,0.2,0.15,0.35,0.2,0.35,0.18,0.15,0.32,0.18,0.32,645,37,4
2126,20,14,14,1157,12.9,0,2,2,0,0,0,2,0,0.5,0.5,1.5,2.0,20,64,55,0.0,0.16,0.16,0.0,0.16,0.04,0.11,0.15,0.04,0.15,1867,3,5
2127,22,12,11,1018,11.3,0,1,1,0,0,0,2,0,0.3,0.3,0.2,0.5,0,16,2,0.0,0.09,0.09,0.0,0.09,0.03,0.01,0.04,0.03,0.04,1673,46,1
2128,21,21,10,950,10.6,1,0,1,1,0,0,2,1,0.4,0.4,0.1,0.5,0,21,3,0.09,0.0,0.09,0.09,0.09,0.04,0.01,0.05,0.04,0.05,6,17,1
2129,22,10,6,539,6.0,0,0,0,0,0,0,5,1,0.0,0.0,0.0,0.0,0,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146,50,1
2130,34,3,3,270,3.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1011,95,2
2131,21,8,2,296,3.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,10,2,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,989,37,3
2132,23,10,1,227,2.5,0,0,0,0,0,0,3,0,0.0,0.0,0.1,0.1,1,5,2,0.0,0.0,0.0,0.0,0.0,0.01,0.05,0.06,0.01,0.06,1254,96,1
2133,33,32,32,2767,30.7,11,8,19,8,3,3,4,0,11.8,9.5,4.3,13.7,75,143,202,0.36,0.26,0.62,0.26,0.52,0.38,0.14,0.52,0.31,0.45,145,24,4
2134,19,31,30,2559,28.4,5,2,7,5,0,0,5,0,2.2,2.2,3.6,5.9,47,138,102,0.18,0.07,0.25,0.18,0.25,0.08,0.13,0.21,0.08,0.21,1826,41,4
2135,25,30,29,2585,28.7,1,2,3,1,0,0,8,0,2.0,2.0,2.2,4.2,33,152,36,0.03,0.07,0.1,0.03,0.1,0.07,0.08,0.15,0.07,0.15,182,41,5
2136,34,28,28,2520,28.0,0,0,0,0,0,0,1,0,0.0,0.0,1.0,1.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.03,1482,41,2
2137,23,26,24,2185,24.3,1,0,1,1,0,0,8,0,0.8,0.8,0.1,0.9,10,57,13,0.04,0.0,0.04,0.04,0.04,0.03,0.0,0.04,0.03,0.04,218,13,1
2138,29,32,23,2220,24.7,0,0,0,0,0,0,3,0,0.1,0.1,0.3,0.4,14,98,16,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.0,0.02,1026,75,1
2139,23,23,19,1566,17.4,0,1,1,0,0,0,1,0,0.9,0.9,2.8,3.6,28,63,66,0.0,0.06,0.06,0.0,0.06,0.05,0.16,0.21,0.05,0.21,93,6,1
2140,32,24,18,1576,17.5,2,0,2,2,0,0,6,0,0.8,0.8,2.0,2.7,15,47,86,0.11,0.0,0.11,0.11,0.11,0.04,0.11,0.16,0.04,0.16,1543,27,1
2141,25,22,16,1308,14.5,0,0,0,0,0,0,3,1,0.1,0.1,0.4,0.5,10,52,6,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.03,0.01,0.03,1751,37,1
2142,24,22,14,1414,15.7,1,1,2,1,0,0,1,0,1.1,1.1,1.8,2.9,24,49,86,0.06,0.06,0.13,0.06,0.13,0.07,0.12,0.19,0.07,0.19,1863,37,1
2143,24,11,11,927,10.3,0,0,0,0,0,0,0,1,0.3,0.3,0.1,0.4,0,51,1,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.04,0.03,0.04,1092,77,1
2144,28,8,8,601,6.7,0,0,0,0,0,0,1,0,0.2,0.2,0.2,0.3,4,44,4,0.0,0.0,0.0,0.0,0.0,0.02,0.03,0.05,0.02,0.05,620,6,3
2145,26,20,7,734,8.2,0,0,0,0,0,0,4,0,0.2,0.2,0.5,0.6,12,37,21,0.0,0.0,0.0,0.0,0.0,0.02,0.06,0.08,0.02,0.08,477,41,4
2146,22,13,7,687,7.6,4,0,4,4,0,0,2,0,3.4,3.4,0.2,3.6,8,7,35,0.52,0.0,0.52,0.52,0.52,0.44,0.03,0.47,0.44,0.47,683,75,0
2147,24,13,7,670,7.4,0,1,1,0,0,0,1,0,0.1,0.1,0.3,0.4,3,45,7,0.0,0.13,0.13,0.0,0.13,0.02,0.04,0.05,0.02,0.05,614,41,3
2148,30,22,6,821,9.1,3,1,4,3,0,0,0,0,3.3,3.3,1.2,4.6,4,7,45,0.33,0.11,0.44,0.33,0.44,0.37,0.14,0.5,0.37,0.5,720,12,0
2149,23,14,6,619,6.9,0,1,1,0,0,0,0,0,0.1,0.1,0.9,1.0,17,22,42,0.0,0.15,0.15,0.0,0.15,0.02,0.13,0.14,0.02,0.14,449,27,1
2150,23,6,6,540,6.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1131,41,2
2151,28,8,6,290,3.2,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,3,11,2,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,482,69,3
2152,20,32,32,2855,31.7,10,3,13,10,0,0,8,0,5.1,5.1,3.3,8.4,29,149,26,0.32,0.09,0.41,0.32,0.41,0.16,0.1,0.27,0.16,0.27,148,13,3
2153,24,31,31,2790,31.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1988,90,2
2154,21,32,30,2717,30.2,1,2,3,1,0,0,7,0,0.8,0.8,0.7,1.5,51,173,54,0.03,0.07,0.1,0.03,0.1,0.03,0.02,0.05,0.03,0.05,702,17,1
2155,21,30,29,2497,27.7,6,8,14,6,0,0,4,0,4.7,4.7,6.6,11.3,107,129,249,0.22,0.29,0.5,0.22,0.5,0.17,0.24,0.41,0.17,0.41,492,37,5
2156,18,27,27,2365,26.3,0,1,1,0,0,0,4,0,0.8,0.8,0.3,1.1,7,52,1,0.0,0.04,0.04,0.0,0.04,0.03,0.01,0.04,0.03,0.04,1188,37,1
2157,20,30,27,2352,26.1,4,5,9,2,2,2,6,0,3.3,1.8,4.5,6.3,61,116,114,0.15,0.19,0.34,0.08,0.27,0.13,0.17,0.3,0.07,0.24,709,88,4
2158,21,27,27,2293,25.5,14,3,17,14,0,0,5,0,17.0,17.0,2.4,19.4,37,14,104,0.55,0.12,0.67,0.55,0.67,0.67,0.1,0.76,0.67,0.76,544,74,0
2159,22,31,26,2107,23.4,6,4,10,6,0,0,1,0,6.5,6.5,4.9,11.4,53,126,127,0.26,0.17,0.43,0.26,0.43,0.28,0.21,0.49,0.28,0.49,1703,95,4
2160,20,27,20,1779,19.8,4,3,7,4,0,0,2,0,3.5,3.5,2.9,6.4,35,58,90,0.2,0.15,0.35,0.2,0.35,0.18,0.15,0.32,0.18,0.32,645,37,4
2161,20,14,14,1157,12.9,0,2,2,0,0,0,2,0,0.5,0.5,1.5,2.0,20,64,55,0.0,0.16,0.16,0.0,0.16,0.04,0.11,0.15,0.04,0.15,1867,3,5
2162,22,12,11,1018,11.3,0,1,1,0,0,0,2,0,0.3,0.3,0.2,0.5,0,16,2,0.0,0.09,0.09,0.0,0.09,0.03,0.01,0.04,0.03,0.04,1673,46,1
2163,21,21,10,950,10.6,1,0,1,1,0,0,2,1,0.4,0.4,0.1,0.5,0,21,3,0.09,0.0,0.09,0.09,0.09,0.04,0.01,0.05,0.04,0.05,6,17,1
2164,22,10,6,539,6.0,0,0,0,0,0,0,5,1,0.0,0.0,0.0,0.0,0,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146,50,1
2165,34,3,3,270,3.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1011,95,2
2166,21,8,2,296,3.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,10,2,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,989,37,3
2167,23,10,1,227,2.5,0,0,0,0,0,0,3,0,0.0,0.0,0.1,0.1,1,5,2,0.0,0.0,0.0,0.0,0.0,0.01,0.05,0.06,0.01,0.06,1254,96,1
2168,30,33,33,2970,33.0,0,0,0,0,0,0,1,0,0.9,0.9,0.5,1.4,30,142,10,0.0,0.0,0.0,0.0,0.0,0.03,0.02,0.04,0.03,0.04,732,41,1
2169,28,33,33,2969,33.0,0,0,0,0,0,0,2,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1458,12,2
2170,23,33,33,2881,32.0,0,2,2,0,0,0,2,0,1.2,1.2,2.5,3.7,58,105,117,0.0,0.06,0.06,0.0,0.06,0.04,0.08,0.12,0.04,0.12,1565,41,5
2171,31,29,29,2610,29.0,0,6,6,0,0,0,2,0,3.2,3.0,3.9,7.0,19,117,58,0.0,0.21,0.21,0.0,0.21,0.11,0.14,0.25,0.1,0.24,814,5,3
2172,27,30,26,2314,25.7,2,1,3,2,0,0,4,0,1.5,1.5,2.6,4.1,28,93,80,0.08,0.04,0.12,0.08,0.12,0.06,0.1,0.16,0.06,0.16,1190,44,5
2173,23,24,24,2137,23.7,0,1,1,0,0,0,3,0,0.2,0.2,0.1,0.3,14,65,5,0.0,0.04,0.04,0.0,0.04,0.01,0.01,0.01,0.01,0.01,451,6,1
2174,26,27,22,1853,20.6,3,4,7,2,1,2,3,0,4.7,3.1,2.1,5.2,25,43,138,0.15,0.19,0.34,0.1,0.29,0.23,0.1,0.33,0.15,0.25,913,41,0
2175,25,25,19,1646,18.3,2,0,2,2,0,0,1,0,1.5,1.5,1.1,2.6,10,41,44,0.11,0.0,0.11,0.11,0.11,0.08,0.06,0.14,0.08,0.14,327,65,3
2176,31,10,10,900,10.0,0,0,0,0,0,0,1,0,0.1,0.1,0.2,0.3,5,54,2,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.03,0.01,0.03,1013,35,1
2177,24,7,5,453,5.0,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,0,16,6,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,835,101,5
2178,21,12,5,407,4.5,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,1,10,9,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,1630,41,3
2179,24,10,3,358,4.0,0,0,0,0,0,0,2,1,0.7,0.7,0.2,0.9,6,8,11,0.0,0.0,0.0,0.0,0.0,0.18,0.04,0.22,0.18,0.22,379,5,4
2180,23,2,1,91,1.0,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,253,41,2
2181,34,14,0,62,0.7,1,0,1,1,0,0,0,0,0.6,0.6,0.1,0.7,1,3,6,1.45,0.0,1.45,1.45,1.45,0.9,0.14,1.04,0.9,1.04,139,28,0
2182,20,7,0,60,0.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.03,14,39,0
2183,30,1,0,2,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1307,13,0
2184,21,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,611,104,1
2185,33,32,32,2767,30.7,11,8,19,8,3,3,4,0,11.8,9.5,4.3,13.7,75,143,202,0.36,0.26,0.62,0.26,0.52,0.38,0.14,0.52,0.31,0.45,145,24,4
2186,19,31,30,2559,28.4,5,2,7,5,0,0,5,0,2.2,2.2,3.6,5.9,47,138,102,0.18,0.07,0.25,0.18,0.25,0.08,0.13,0.21,0.08,0.21,1826,41,4
2187,25,30,29,2585,28.7,1,2,3,1,0,0,8,0,2.0,2.0,2.2,4.2,33,152,36,0.03,0.07,0.1,0.03,0.1,0.07,0.08,0.15,0.07,0.15,182,41,5
2188,34,28,28,2520,28.0,0,0,0,0,0,0,1,0,0.0,0.0,1.0,1.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.03,1482,41,2
2189,23,26,24,2185,24.3,1,0,1,1,0,0,8,0,0.8,0.8,0.1,0.9,10,57,13,0.04,0.0,0.04,0.04,0.04,0.03,0.0,0.04,0.03,0.04,218,13,1
2190,29,32,23,2220,24.7,0,0,0,0,0,0,3,0,0.1,0.1,0.3,0.4,14,98,16,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.0,0.02,1026,75,1
2191,23,23,19,1566,17.4,0,1,1,0,0,0,1,0,0.9,0.9,2.8,3.6,28,63,66,0.0,0.06,0.06,0.0,0.06,0.05,0.16,0.21,0.05,0.21,93,6,1
2192,32,24,18,1576,17.5,2,0,2,2,0,0,6,0,0.8,0.8,2.0,2.7,15,47,86,0.11,0.0,0.11,0.11,0.11,0.04,0.11,0.16,0.04,0.16,1543,27,1
2193,25,22,16,1308,14.5,0,0,0,0,0,0,3,1,0.1,0.1,0.4,0.5,10,52,6,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.03,0.01,0.03,1751,37,1
2194,24,22,14,1414,15.7,1,1,2,1,0,0,1,0,1.1,1.1,1.8,2.9,24,49,86,0.06,0.06,0.13,0.06,0.13,0.07,0.12,0.19,0.07,0.19,1863,37,1
2195,24,11,11,927,10.3,0,0,0,0,0,0,0,1,0.3,0.3,0.1,0.4,0,51,1,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.04,0.03,0.04,1092,77,1
2196,28,8,8,601,6.7,0,0,0,0,0,0,1,0,0.2,0.2,0.2,0.3,4,44,4,0.0,0.0,0.0,0.0,0.0,0.02,0.03,0.05,0.02,0.05,620,6,3
2197,26,20,7,734,8.2,0,0,0,0,0,0,4,0,0.2,0.2,0.5,0.6,12,37,21,0.0,0.0,0.0,0.0,0.0,0.02,0.06,0.08,0.02,0.08,477,41,4
2198,22,13,7,687,7.6,4,0,4,4,0,0,2,0,3.4,3.4,0.2,3.6,8,7,35,0.52,0.0,0.52,0.52,0.52,0.44,0.03,0.47,0.44,0.47,683,75,0
