age,matches_played,goals,assists,non_penalty_goals,penalty_goals_made,penalty_attempts,xg,npxg,xag,npxg_+_xag,goals_per_90,assists_per_90,goals_+_assists_per_90,non_penalty_goals_per_90,xg_per_90,xag_per_90,npxg_per_90,player_encoded,nation_encoded,position_encoded,goals_per_match,assists_per_match,combined_per_match,scoring_consistency,penalty_ratio,open_play_goal_ratio,age_squared,age_goals_interaction,age_efficiency_index,experience_factor,prime_age_indicator,goals_vs_xg,goals_vs_xg_ratio,assists_vs_xag,scoring_threat_index,total_involvement,involvement_per_90,primary_threat_ratio,match_availability,high_availability,overall_threat_score,xg_consistency,penalty_dependence
28,27,2,3,2,0,0,3.0,3.0,2.1,5.1,0.16,0.23,0.39,0.16,0.24,0.17,0.24,1186,43,0,0.07142857142857142,0.10714285714285714,0.17857142857142858,0.13793103448275865,0.0,0.6666666666666666,784,56,0.09876543209876543,0.7297297297297297,0.9230769230769231,-1.0,0.5,0.8999999999999999,0.3581052631578947,5,0.39,0.3333333333333333,0.7105263157894737,0,0.36741295546558705,0.75,0.0
28,19,0,1,0,0,0,0.4,0.4,0.6,1.0,0.0,0.08,0.08,0.0,0.03,0.05,0.03,524,91,5,0.0,0.05,0.05,0.0,0.0,0.0,784,0,0.0,0.6551724137931034,0.9230769230769231,-0.4,0.0,0.4,0.10750000000000001,1,0.08,0.0,0.5,0,0.2163076923076923,0.7142857142857142,0.0
26,20,3,2,2,1,1,2.6,1.8,1.9,3.7,0.3,0.2,0.5,0.2,0.26,0.19,0.18,1649,37,4,0.14285714285714285,0.09523809523809523,0.23809523809523808,0.23076923076923075,0.5,0.5,676,78,0.1948051948051948,0.6666666666666666,1.0,0.3999999999999999,0.8333333333333333,0.10000000000000009,0.4419298245614035,5,0.5,0.5,0.5263157894736842,0,0.38526315789473686,0.888888888888889,0.25
30,11,0,0,0,0,0,0.3,0.3,0.2,0.4,0.0,0.0,0.0,0.0,0.03,0.02,0.03,932,37,1,0.0,0.0,0.0,0.0,0.0,0.0,900,0,0.0,0.5238095238095238,0.8461538461538461,-0.3,0.0,-0.2,0.06539473684210527,0,0.0,0.0,0.2894736842105263,0,0.1425101214574899,0.7692307692307693,0.0
19,13,0,0,0,0,0,0.3,0.3,0.1,0.4,0.0,0.0,0.0,0.0,0.04,0.02,0.04,1147,17,1,0.0,0.0,0.0,0.0,0.0,0.0,361,0,0.0,0.5652173913043478,0.7307692307692307,-0.3,0.0,-0.1,0.07842105263157895,0,0.0,0.0,0.34210526315789475,0,0.14149797570850203,0.7692307692307693,0.0
34,17,1,0,1,0,0,0.4,0.4,0.3,0.7,0.18,0.0,0.18,0.18,0.07,0.06,0.07,924,37,3,0.05555555555555555,0.0,0.05555555555555555,0.15254237288135594,0.0,0.5,1156,34,0.0967741935483871,0.6296296296296297,0.6923076923076923,0.6,0.7142857142857143,-0.3,0.3128308270676692,1,0.18,0.5,0.4473684210526316,0,0.23070445344129556,0.5714285714285714,0.0
20,7,0,0,0,0,0,0.2,0.2,0.1,0.3,0.0,0.0,0.0,0.0,0.03,0.02,0.03,1747,37,1,0.0,0.0,0.0,0.0,0.0,0.0,400,0,0.0,0.4117647058823529,0.7692307692307693,-0.2,0.0,-0.1,0.04434210526315789,0,0.0,0.0,0.18421052631578946,0,0.11376518218623483,0.8333333333333333,0.0
22,12,1,1,1,0,0,0.6,0.6,0.6,1.1,0.25,0.25,0.5,0.25,0.15,0.14,0.15,757,65,0,0.07692307692307693,0.07692307692307693,0.15384615384615385,0.2,0.0,0.5,484,22,0.1811594202898551,0.5454545454545454,0.8461538461538461,0.4,0.625,0.4,0.3131578947368421,2,0.5,0.3333333333333333,0.3157894736842105,0,0.3227732793522267,0.75,0.0
25,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,701,37,2,0.0,0.0,0.0,0.0,0.0,0.0,625,0,0.0,0.16666666666666666,0.9615384615384616,0.0,0.0,0.0,0.010526315789473684,0,0.0,0.0,0.05263157894736842,0,0.10668016194331985,1.0,0.0
18,2,1,0,1,0,0,0.1,0.1,0.1,0.2,0.74,0.0,0.74,0.74,0.05,0.1,0.05,993,37,1,0.3333333333333333,0.0,0.3333333333333333,0.42528735632183906,0.0,0.5,324,18,0.6065573770491803,0.16666666666666666,0.6923076923076923,0.9,0.9090909090909091,-0.1,0.4638444976076555,1,0.74,0.5,0.05263157894736842,0,0.37575708502024285,0.18181818181818188,0.0
26,2,0,0,0,0,0,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.14,0.0,0.14,998,37,0,0.0,0.0,0.0,0.0,0.0,0.0,676,0,0.0,0.16666666666666666,1.0,-0.2,0.0,0.0,0.045526315789473686,0,0.0,0.0,0.05263157894736842,0,0.1105263157894737,0.8333333333333333,0.0
22,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,299,37,1,0.0,0.0,0.0,0.0,0.0,0.0,484,0,0.0,0.16666666666666666,0.8461538461538461,0.0,0.0,0.0,0.015526315789473683,0,0.0,0.0,0.05263157894736842,0,0.09514170040485831,1.0,0.0
20,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.17,235,37,4,0.0,0.0,0.0,0.0,0.0,0.0,400,0,0.0,0.16666666666666666,0.7692307692307693,0.0,0.0,0.0,0.053026315789473685,0,0.0,0.0,0.05263157894736842,0,0.08744939271255062,1.0,0.0
24,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.07,738,37,3,0.0,0.0,0.0,0.0,0.0,0.0,576,0,0.0,0.09090909090909091,0.9230769230769231,0.0,0.0,0.0,0.022763157894736843,0,0.0,0.0,0.02631578947368421,0,0.09757085020242916,1.0,0.0
19,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1773,88,0,0.0,0.0,0.0,0.0,0.0,0.0,361,0,0.0,0.16666666666666666,0.7307692307692307,0.0,0.0,0.0,0.010526315789473684,0,0.0,0.0,0.05263157894736842,0,0.08360323886639677,1.0,0.0
24,32,1,3,1,0,0,1.0,1.0,2.6,3.6,0.03,0.1,0.13,0.03,0.03,0.09,0.03,389,103,3,0.030303030303030304,0.09090909090909091,0.12121212121212122,0.029126213592233007,0.0,0.5,576,24,0.02054794520547945,0.7619047619047619,0.9230769230769231,0.0,0.5,0.3999999999999999,0.28642105263157897,4,0.13,0.2,0.8421052631578947,1,0.30272874493927127,1.0,0.0
21,31,3,1,3,0,0,3.3,3.3,1.7,5.0,0.1,0.03,0.14,0.1,0.11,0.06,0.11,348,32,1,0.09375,0.03125,0.125,0.09090909090909091,0.0,0.75,441,63,0.0746268656716418,0.7560975609756098,0.8076923076923077,-0.2999999999999998,0.6976744186046512,-0.7,0.3651927784577723,4,0.14,0.6,0.8157894736842105,1,0.2929271255060729,0.930232558139535,0.0
19,29,0,1,0,0,0,0.0,0.0,0.1,0.1,0.0,0.04,0.04,0.0,0.0,0.0,0.0,705,37,2,0.0,0.03333333333333333,0.03333333333333333,0.0,0.0,0.0,361,0,0.0,0.7435897435897436,0.7307692307692307,0.0,0.0,0.9,0.15263157894736845,1,0.04,0.0,0.7631578947368421,0,0.23770850202429156,1.0,0.0
25,30,1,1,1,0,0,1.4,1.4,0.5,1.9,0.04,0.04,0.07,0.04,0.05,0.02,0.05,1234,101,1,0.03225806451612903,0.03225806451612903,0.06451612903225806,0.038461538461538464,0.0,0.5,625,25,0.02666666666666667,0.75,0.9615384615384616,-0.3999999999999999,0.4166666666666667,0.5,0.26772807017543865,2,0.07,0.3333333333333333,0.7894736842105263,1,0.2820485829959514,0.8333333333333334,0.0
28,29,5,1,3,2,2,4.2,2.7,3.6,6.3,0.19,0.04,0.22,0.11,0.16,0.14,0.1,1882,91,3,0.16666666666666666,0.03333333333333333,0.2,0.1596638655462185,0.6666666666666666,0.5,784,140,0.11728395061728394,0.7435897435897436,0.9230769230769231,0.7999999999999998,0.9615384615384615,-2.6,0.4514392712550607,6,0.22,0.7142857142857143,0.7631578947368421,0,0.3329392712550608,0.8461538461538463,0.3333333333333333
23,31,5,4,5,0,0,5.4,5.4,3.5,8.9,0.19,0.15,0.35,0.19,0.21,0.14,0.21,1925,37,4,0.15625,0.125,0.28125,0.1596638655462185,0.0,0.8333333333333334,529,115,0.13380281690140847,0.7560975609756098,0.8846153846153846,-0.40000000000000036,0.78125,0.5,0.4384078947368421,9,0.35,0.5,0.8157894736842105,1,0.3726194331983806,0.9375,0.0
32,28,0,3,0,0,0,0.4,0.4,2.9,3.3,0.0,0.13,0.13,0.0,0.02,0.13,0.02,502,37,1,0.0,0.10344827586206896,0.10344827586206896,0.0,0.0,0.0,1024,0,0.0,0.7368421052631579,0.7692307692307693,-0.4,0.0,0.10000000000000009,0.15236842105263157,3,0.13,0.0,0.7368421052631579,0,0.2632914979757085,0.7142857142857142,0.0
26,30,0,6,0,0,0,0.8,0.8,3.8,4.7,0.0,0.25,0.25,0.0,0.03,0.16,0.03,654,16,1,0.0,0.1935483870967742,0.1935483870967742,0.0,0.0,0.0,676,0,0.0,0.75,1.0,-0.8,0.0,2.2,0.1653947368421053,6,0.25,0.0,0.7894736842105263,1,0.33289473684210524,0.5555555555555556,0.0
24,26,7,2,6,1,2,10.2,8.6,1.6,10.2,0.33,0.09,0.43,0.28,0.48,0.07,0.41,1961,65,4,0.25925925925925924,0.07407407407407407,0.3333333333333333,0.24812030075187969,0.3333333333333333,0.75,576,168,0.226027397260274,0.7222222222222222,0.9230769230769231,-3.1999999999999993,0.625,0.3999999999999999,0.4973421052631579,9,0.43,0.7,0.6842105263157895,0,0.3881497975708502,0.7142857142857144,0.125
24,30,4,2,4,0,0,3.9,3.9,1.6,5.5,0.3,0.15,0.46,0.3,0.3,0.12,0.3,1729,38,4,0.12903225806451613,0.06451612903225806,0.1935483870967742,0.23076923076923075,0.0,0.8,576,96,0.2054794520547945,0.75,0.9230769230769231,0.10000000000000009,0.8163265306122448,0.3999999999999999,0.5011600429645543,6,0.46,0.5714285714285714,0.7894736842105263,1,0.41520242914979755,0.9795918367346939,0.0
27,7,0,1,0,0,0,0.4,0.4,0.2,0.7,0.0,0.14,0.14,0.0,0.06,0.03,0.06,1603,28,1,0.0,0.125,0.125,0.0,0.0,0.0,729,0,0.0,0.4117647058823529,0.9615384615384616,-0.4,0.0,0.8,0.05184210526315789,1,0.14,0.0,0.18421052631578946,0,0.17499595141700405,0.7142857142857142,0.0
20,9,0,0,0,0,0,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.01,0.01,0.01,1986,85,1,0.0,0.0,0.0,0.0,0.0,0.0,400,0,0.0,0.47368421052631576,0.7692307692307693,-0.1,0.0,-0.1,0.04986842105263158,0,0.0,0.0,0.23684210526315788,0,0.12429149797570851,0.9090909090909091,0.0
26,6,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1054,77,2,0.0,0.0,0.0,0.0,0.0,0.0,676,0,0.0,0.375,1.0,0.0,0.0,0.0,0.031578947368421054,0,0.0,0.0,0.15789473684210525,0,0.13157894736842107,1.0,0.0
21,13,0,1,0,0,0,0.3,0.3,1.0,1.3,0.0,0.2,0.2,0.0,0.05,0.2,0.05,1592,37,1,0.0,0.07142857142857142,0.07142857142857142,0.0,0.0,0.0,441,0,0.0,0.5652173913043478,0.8076923076923077,-0.3,0.0,0.0,0.08092105263157895,1,0.2,0.0,0.34210526315789475,0,0.2091902834008097,0.7692307692307693,0.0
25,8,0,0,0,0,0,0.3,0.3,0.5,0.8,0.0,0.0,0.0,0.0,0.12,0.19,0.12,471,5,3,0.0,0.0,0.0,0.0,0.0,0.0,625,0,0.0,0.4444444444444444,0.9615384615384616,-0.3,0.0,-0.5,0.07210526315789473,0,0.0,0.0,0.21052631578947367,0,0.1382591093117409,0.7692307692307693,0.0
26,9,0,1,0,0,0,0.1,0.1,0.7,0.8,0.0,0.44,0.44,0.0,0.03,0.31,0.03,1452,41,3,0.0,0.1,0.1,0.0,0.0,0.0,676,0,0.0,0.47368421052631576,1.0,-0.1,0.0,0.30000000000000004,0.05486842105263158,1,0.44,0.0,0.23684210526315788,0,0.2793684210526316,0.9090909090909091,0.0
30,19,0,0,0,0,0,0.2,0.2,0.1,0.3,0.0,0.0,0.0,0.0,0.07,0.03,0.07,1345,94,3,0.0,0.0,0.0,0.0,0.0,0.0,900,0,0.0,0.6551724137931034,0.8461538461538461,-0.2,0.0,-0.1,0.11750000000000001,0,0.0,0.0,0.5,0,0.18461538461538463,0.8333333333333333,0.0
18,10,2,0,2,0,0,1.3,1.3,0.1,1.3,1.05,0.0,1.05,1.05,0.67,0.03,0.67,1463,37,4,0.18181818181818182,0.0,0.18181818181818182,0.5121951219512195,0.0,0.6666666666666666,324,36,0.8606557377049181,0.5,0.6923076923076923,0.7,0.8695652173913044,-0.1,0.7615446224256293,2,1.05,0.6666666666666666,0.2631578947368421,0,0.5418623481781377,0.6956521739130435,0.0
23,1,0,0,0,0,0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1112,22,1,0.0,0.0,0.0,0.0,0.0,0.0,529,0,0.0,0.09090909090909091,0.8846153846153846,0.0,0.0,-0.5,0.005263157894736842,0,0.0,0.0,0.02631578947368421,0,0.09372469635627531,1.0,0.0
26,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1965,34,2,0.0,0.0,0.0,0.0,0.0,0.0,676,0,0.0,0.09090909090909091,1.0,0.0,0.0,0.0,0.005263157894736842,0,0.0,0.0,0.02631578947368421,0,0.10526315789473685,1.0,0.0
19,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,523,37,1,0.0,0.0,0.0,0.0,0.0,0.0,361,0,0.0,0.09090909090909091,0.7307692307692307,0.0,0.0,0.0,0.005263157894736842,0,0.0,0.0,0.02631578947368421,0,0.07834008097165993,1.0,0.0
22,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1396,36,0,0.0,0.0,0.0,0.0,0.0,0.0,484,0,0.0,0.09090909090909091,0.8461538461538461,0.0,0.0,0.0,0.005263157894736842,0,0.0,0.0,0.02631578947368421,0,0.08987854251012146,1.0,0.0
31,32,0,2,0,0,0,0.0,0.0,0.4,0.4,0.0,0.06,0.06,0.0,0.0,0.01,0.0,514,45,2,0.0,0.06060606060606061,0.06060606060606061,0.0,0.0,0.0,961,0,0.0,0.7619047619047619,0.8076923076923077,0.0,0.0,1.6,0.16842105263157894,2,0.06,0.0,0.8421052631578947,1,0.2671902834008097,1.0,0.0
28,34,10,11,10,0,0,6.1,6.1,7.8,13.9,0.33,0.37,0.7,0.33,0.2,0.26,0.2,665,37,4,0.2857142857142857,0.3142857142857143,0.6,0.24812030075187969,0.0,0.9090909090909091,784,280,0.2037037037037037,0.7727272727272727,0.9230769230769231,3.9000000000000004,1.4084507042253522,3.2,0.626137509266123,21,0.7,0.45454545454545453,0.8947368421052632,1,0.5142550607287449,0.45070422535211263,0.0
30,30,6,0,3,3,4,5.2,2.0,0.9,2.9,0.2,0.0,0.2,0.1,0.18,0.03,0.07,973,13,1,0.1935483870967742,0.0,0.1935483870967742,0.16666666666666669,0.6,0.42857142857142855,900,180,0.11764705882352942,0.75,0.8461538461538461,0.7999999999999998,0.9677419354838709,-0.9,0.46644312393887943,6,0.2,0.8571428571428571,0.7894736842105263,1,0.3225101214574899,0.8709677419354839,0.42857142857142855
22,31,0,1,0,0,0,0.3,0.3,0.9,1.2,0.0,0.04,0.04,0.0,0.01,0.03,0.01,376,17,1,0.0,0.03125,0.03125,0.0,0.0,0.0,484,0,0.0,0.7560975609756098,0.8461538461538461,-0.3,0.0,0.09999999999999998,0.16565789473684212,1,0.04,0.0,0.8157894736842105,1,0.2597732793522267,0.7692307692307693,0.0
26,28,1,3,1,0,0,0.4,0.4,1.0,1.4,0.04,0.12,0.15,0.04,0.01,0.04,0.01,537,42,3,0.034482758620689655,0.10344827586206896,0.13793103448275862,0.038461538461538464,0.0,0.5,676,26,0.025974025974025972,0.7368421052631579,1.0,0.6,0.7142857142857143,2.0,0.30672556390977446,4,0.15,0.2,0.7368421052631579,0,0.29936842105263156,0.5714285714285714,0.0
26,29,0,1,0,0,0,0.2,0.2,2.6,2.8,0.0,0.04,0.04,0.0,0.01,0.1,0.01,682,42,1,0.0,0.03333333333333333,0.03333333333333333,0.0,0.0,0.0,676,0,0.0,0.7435897435897436,1.0,-0.2,0.0,-1.6,0.15513157894736845,1,0.04,0.0,0.7631578947368421,0,0.26463157894736844,0.8333333333333333,0.0
22,30,1,2,1,0,0,0.5,0.5,2.7,3.2,0.04,0.08,0.13,0.04,0.02,0.11,0.02,1041,74,1,0.03225806451612903,0.06451612903225806,0.0967741935483871,0.038461538461538464,0.0,0.5,484,22,0.028985507246376815,0.75,0.8461538461538461,0.5,0.6666666666666666,-0.7000000000000002,0.31022807017543863,3,0.13,0.25,0.7894736842105263,1,0.2825101214574899,0.6666666666666667,0.0
24,26,10,2,10,0,0,7.9,7.9,2.7,10.6,0.43,0.09,0.52,0.43,0.34,0.12,0.34,712,17,3,0.37037037037037035,0.07407407407407407,0.4444444444444444,0.30069930069930073,0.0,0.9090909090909091,576,240,0.2945205479452055,0.7222222222222222,0.9230769230769231,2.0999999999999996,1.1235955056179774,-0.7000000000000002,0.5970612063867534,12,0.52,0.7692307692307693,0.6842105263157895,0,0.42814979757085025,0.7640449438202248,0.0
23,23,3,2,3,0,0,1.1,1.1,0.6,1.7,0.14,0.09,0.23,0.14,0.05,0.03,0.05,1741,17,1,0.125,0.08333333333333333,0.20833333333333334,0.12280701754385964,0.0,0.75,529,69,0.09859154929577466,0.696969696969697,0.8846153846153846,1.9,1.4285714285714286,1.4,0.4682669172932331,5,0.23,0.5,0.6052631578947368,0,0.29251417004048585,0.09523809523809534,0.0
25,20,1,0,1,0,0,1.0,1.0,0.1,1.1,0.05,0.0,0.05,0.05,0.05,0.01,0.05,653,75,1,0.047619047619047616,0.0,0.047619047619047616,0.047619047619047616,0.0,0.5,625,25,0.03333333333333333,0.6666666666666666,0.9615384615384616,0.0,0.5,-0.1,0.23526315789473684,1,0.05,0.5,0.5263157894736842,0,0.221417004048583,1.0,0.0
20,22,0,0,0,0,0,1.5,1.5,2.2,3.7,0.0,0.0,0.0,0.0,0.09,0.13,0.09,1069,37,3,0.0,0.0,0.0,0.0,0.0,0.0,400,0,0.0,0.6875,0.7692307692307693,-1.5,0.0,-2.2,0.13828947368421055,0,0.0,0.0,0.5789473684210527,0,0.19271255060728748,0.4,0.0
23,17,0,0,0,0,0,0.4,0.4,0.4,0.8,0.0,0.0,0.0,0.0,0.03,0.03,0.03,716,37,3,0.0,0.0,0.0,0.0,0.0,0.0,529,0,0.0,0.6296296296296297,0.8846153846153846,-0.4,0.0,-0.4,0.09697368421052632,0,0.0,0.0,0.4473684210526316,0,0.1779352226720648,0.7142857142857142,0.0
24,29,2,1,2,0,0,3.0,3.0,1.2,4.2,0.19,0.1,0.29,0.19,0.29,0.11,0.29,1789,14,0,0.06666666666666667,0.03333333333333333,0.1,0.1596638655462185,0.0,0.6666666666666666,576,48,0.13013698630136986,0.7435897435897436,0.9230769230769231,-1.0,0.5,-0.19999999999999996,0.39163157894736844,3,0.29,0.5,0.7631578947368421,0,0.35093927125506075,0.75,0.0
24,26,0,1,0,0,0,0.6,0.6,1.3,1.9,0.0,0.09,0.09,0.0,0.05,0.12,0.05,1537,37,1,0.0,0.037037037037037035,0.037037037037037035,0.0,0.0,0.0,576,0,0.0,0.7222222222222222,0.9230769230769231,-0.6,0.0,-0.30000000000000004,0.14934210526315791,1,0.09,0.0,0.6842105263157895,0,0.2561497975708502,0.625,0.0
28,31,4,1,4,0,0,4.0,4.0,1.1,5.1,0.38,0.09,0.47,0.38,0.37,0.1,0.37,32,56,4,0.125,0.03125,0.15625,0.2753623188405797,0.0,0.8,784,112,0.2345679012345679,0.7560975609756098,0.9230769230769231,0.0,0.8,-0.10000000000000009,0.5486578947368421,5,0.47,0.6666666666666666,0.8157894736842105,1,0.4344655870445344,1.0,0.0
27,13,1,0,1,0,0,0.8,0.8,0.2,1.0,0.12,0.0,0.12,0.12,0.1,0.02,0.1,1606,64,5,0.07142857142857142,0.0,0.07142857142857142,0.10714285714285712,0.0,0.5,729,27,0.07594936708860758,0.5652173913043478,0.9615384615384616,0.19999999999999996,0.5555555555555556,-0.2,0.24653216374269005,1,0.12,0.5,0.34210526315789475,0,0.21257489878542513,0.888888888888889,0.0
26,17,0,0,0,0,0,0.1,0.1,0.2,0.3,0.0,0.0,0.0,0.0,0.01,0.03,0.01,230,88,3,0.0,0.0,0.0,0.0,0.0,0.0,676,0,0.0,0.6296296296296297,1.0,-0.1,0.0,-0.2,0.09197368421052632,0,0.0,0.0,0.4473684210526316,0,0.18947368421052632,0.9090909090909091,0.0
27,26,2,0,2,0,0,1.9,1.9,0.1,2.0,0.31,0.0,0.31,0.31,0.3,0.02,0.3,619,37,0,0.07407407407407407,0.0,0.07407407407407407,0.23664122137404578,0.0,0.6666666666666666,729,54,0.1962025316455696,0.7222222222222222,0.9615384615384616,0.10000000000000009,0.6896551724137931,-0.1,0.45827313974591655,2,0.31,0.6666666666666666,0.6842105263157895,0,0.356995951417004,0.9655172413793103,0.0
21,9,0,0,0,0,0,0.1,0.1,0.1,0.2,0.0,0.0,0.0,0.0,0.04,0.03,0.04,642,77,1,0.0,0.0,0.0,0.0,0.0,0.0,441,0,0.0,0.47368421052631576,0.8076923076923077,-0.1,0.0,-0.1,0.05736842105263158,0,0.0,0.0,0.23684210526315788,0,0.12813765182186235,0.9090909090909091,0.0
23,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1804,73,2,0.0,0.0,0.0,0.0,0.0,0.0,529,0,0.0,0.16666666666666666,0.8846153846153846,0.0,0.0,0.0,0.010526315789473684,0,0.0,0.0,0.05263157894736842,0,0.09898785425101216,1.0,0.0
16,5,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1659,37,3,0.0,0.0,0.0,0.0,0.0,0.0,256,0,0.0,0.3333333333333333,0.6153846153846154,0.0,0.0,0.0,0.02631578947368421,0,0.0,0.0,0.13157894736842105,0,0.08785425101214575,1.0,0.0
30,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1805,37,1,0.0,0.0,0.0,0.0,0.0,0.0,900,0,0.0,0.16666666666666666,0.8461538461538461,0.0,0.0,0.0,0.010526315789473684,0,0.0,0.0,0.05263157894736842,0,0.09514170040485831,1.0,0.0
19,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200,17,3,0.0,0.0,0.0,0.0,0.0,0.0,361,0,0.0,0.23076923076923078,0.7307692307692307,0.0,0.0,0.0,0.015789473684210527,0,0.0,0.0,0.07894736842105263,0,0.08886639676113361,1.0,0.0
23,2,0,0,0,0,0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.52,0.0,572,74,1,0.0,0.0,0.0,0.0,0.0,0.0,529,0,0.0,0.16666666666666666,0.8846153846153846,0.0,0.0,-0.1,0.010526315789473684,0,0.0,0.0,0.05263157894736842,0,0.09898785425101216,1.0,0.0
20,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1123,37,1,0.0,0.0,0.0,0.0,0.0,0.0,400,0,0.0,0.16666666666666666,0.7692307692307693,0.0,0.0,0.0,0.010526315789473684,0,0.0,0.0,0.05263157894736842,0,0.08744939271255062,1.0,0.0
19,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1944,37,3,0.0,0.0,0.0,0.0,0.0,0.0,361,0,0.0,0.16666666666666666,0.7307692307692307,0.0,0.0,0.0,0.010526315789473684,0,0.0,0.0,0.05263157894736842,0,0.08360323886639677,1.0,0.0
18,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.0,260,37,3,0.0,0.0,0.0,0.0,0.0,0.0,324,0,0.0,0.09090909090909091,0.6923076923076923,0.0,0.0,0.0,0.005263157894736842,0,0.0,0.0,0.02631578947368421,0,0.07449392712550608,1.0,0.0
26,29,6,8,6,0,0,5.0,5.0,4.6,9.6,0.24,0.31,0.55,0.24,0.2,0.18,0.2,1149,37,4,0.2,0.26666666666666666,0.4666666666666667,0.1935483870967742,0.0,0.8571428571428571,676,156,0.15584415584415584,0.7435897435897436,1.0,1.0,1.0,3.4000000000000004,0.48663157894736847,14,0.55,0.4,0.7631578947368421,0,0.4416315789473685,0.8333333333333334,0.0
26,29,1,3,1,0,0,1.2,1.2,1.8,3.1,0.04,0.13,0.17,0.04,0.05,0.08,0.05,243,74,3,0.03333333333333333,0.1,0.13333333333333333,0.038461538461538464,0.0,0.5,676,26,0.025974025974025972,0.7435897435897436,1.0,-0.19999999999999996,0.45454545454545453,1.2,0.27004066985645936,4,0.17,0.2,0.7631578947368421,0,0.3076315789473685,0.9090909090909092,0.0
30,26,0,0,0,0,0,0.4,0.4,1.5,1.9,0.0,0.0,0.0,0.0,0.02,0.08,0.02,717,74,1,0.0,0.0,0.0,0.0,0.0,0.0,900,0,0.0,0.7222222222222222,0.8461538461538461,-0.4,0.0,-1.5,0.1418421052631579,0,0.0,0.0,0.6842105263157895,0,0.22145748987854252,0.7142857142857142,0.0
30,17,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,307,37,2,0.0,0.0,0.0,0.0,0.0,0.0,900,0,0.0,0.6296296296296297,0.8461538461538461,0.0,0.0,0.0,0.08947368421052632,0,0.0,0.0,0.4473684210526316,0,0.17408906882591094,1.0,0.0
39,18,0,0,0,0,0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.01,0.0,1761,37,2,0.0,0.0,0.0,0.0,0.0,0.0,1521,0,0.0,0.6428571428571429,0.5,0.0,0.0,-0.1,0.09473684210526316,0,0.0,0.0,0.47368421052631576,0,0.14473684210526316,1.0,0.0
22,20,0,0,0,0,0,1.3,1.3,0.1,1.4,0.0,0.0,0.0,0.0,0.08,0.0,0.08,371,18,1,0.0,0.0,0.0,0.0,0.0,0.0,484,0,0.0,0.6666666666666666,0.8461538461538461,-1.3,0.0,-0.1,0.12526315789473683,0,0.0,0.0,0.5263157894736842,0,0.18987854251012146,0.4347826086956521,0.0
24,14,1,1,1,0,0,1.5,1.5,0.3,1.8,0.07,0.07,0.15,0.07,0.11,0.02,0.11,1108,37,1,0.06666666666666667,0.06666666666666667,0.13333333333333333,0.06542056074766356,0.0,0.5,576,24,0.04794520547945206,0.5833333333333334,0.9230769230769231,-0.5,0.4,0.7,0.2056842105263158,2,0.15,0.3333333333333333,0.3684210526315789,0,0.2149919028340081,0.8,0.0
24,16,1,0,1,0,0,0.7,0.7,0.2,0.9,0.07,0.0,0.07,0.07,0.05,0.02,0.05,1092,77,1,0.058823529411764705,0.0,0.058823529411764705,0.06542056074766356,0.0,0.5,576,24,0.04794520547945206,0.6153846153846154,0.9230769230769231,0.30000000000000004,0.5882352941176471,-0.2,0.23885758513931887,1,0.07,0.5,0.42105263157894735,0,0.2045182186234818,0.8235294117647058,0.0
